Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 0-Z:0-Z
4.1503906250000e-002	       0.1416134	       0.2256115
4.1992187500000e-002	       0.1438441	       0.2295032
4.2480468750000e-002	       0.1466253	       0.2612386
4.2968750000000e-002	        0.149287	       0.2289813
4.3457031250000e-002	       0.1522989	       0.2316454
4.3945312500000e-002	       0.1552324	       0.2399161
4.4433593750000e-002	       0.1564195	        0.245369
4.4921875000000e-002	        0.158726	       0.2512758
4.5410156250000e-002	       0.1594331	       0.2413942
4.5898437500000e-002	       0.1607792	       0.2434429
4.6386718750000e-002	       0.1621737	       0.2339229
4.6875000000000e-002	       0.1639514	        0.245618
4.7363281250000e-002	       0.1656612	        0.262964
4.7851562500000e-002	       0.1642427	       0.2438227
4.8339843750000e-002	       0.1631603	       0.2592393
4.8828125000000e-002	       0.1609476	       0.2530507
4.9316406250000e-002	        0.158841	       0.2518018
4.9804687500000e-002	       0.1607122	       0.2687132
5.0292968750000e-002	       0.1618534	       0.2667948
5.0781250000000e-002	       0.1622307	       0.2583422
5.1269531250000e-002	       0.1627081	       0.2542324
5.1757812500000e-002	       0.1628075	       0.2550632
5.2246093750000e-002	       0.1653241	       0.2561936
5.2734375000000e-002	       0.1705723	       0.2344158
5.3222656250000e-002	       0.1766182	        0.263028
5.3710937500000e-002	       0.1819829	       0.2710577
5.4199218750000e-002	        0.187489	       0.2574192
5.4687500000000e-002	        0.190714	       0.2602342
5.5175781250000e-002	       0.1932902	       0.2452417
5.5664062500000e-002	       0.1940571	       0.2431338
5.6152343750000e-002	        0.193904	       0.2380796
5.6640625000000e-002	        0.193467	       0.2495332
5.7128906250000e-002	       0.1895622	       0.2425347
5.7617187500000e-002	       0.1872338	       0.2499384
5.8105468750000e-002	       0.1838919	       0.2449747
5.8593750000000e-002	       0.1794779	       0.2425994
5.9082031250000e-002	       0.1764279	       0.2180193
5.9570312500000e-002	       0.1705362	       0.2324893
6.0058593750000e-002	       0.1612593	       0.2493792
6.0546875000000e-002	       0.1536546	       0.2350418
6.1035156250000e-002	        0.146474	       0.2159595
6.1523437500000e-002	       0.1393825	       0.2131093
6.2011718750000e-002	       0.1316543	       0.2203297
6.2500000000000e-002	        0.123138	       0.2116536
6.2988281250000e-002	       0.1149449	       0.2283906
6.3476562500000e-002	       0.1068238	       0.2303487
6.3964843750000e-002	      0.09747289	       0.2175675
6.4453125000000e-002	      0.08908354	       0.1896369
6.4941406250000e-002	      0.08150273	       0.2069835
6.5429687500000e-002	      0.07309226	       0.2258844
6.5917968750000e-002	      0.06489931	        0.193338
6.6406250000000e-002	      0.05650748	        0.179142
6.6894531250000e-002	      0.04886539	       0.1899496
6.7382812500000e-002	      0.04255653	       0.1902169
6.7871093750000e-002	      0.03248268	       0.1858981
6.8359375000000e-002	      0.02279876	        0.186318
6.8847656250000e-002	      0.01319522	       0.1866531
6.9335937500000e-002	     0.004271327	       0.1849441
6.9824218750000e-002	   -0.0007108203	       0.1712247
7.0312500000000e-002	     -0.00830587	       0.1622915
7.0800781250000e-002	     -0.01677741	       0.1802382
7.1289062500000e-002	     -0.02458467	       0.1622851
7.1777343750000e-002	     -0.03158895	       0.1511084
7.2265625000000e-002	     -0.03918095	       0.1441383
7.2753906250000e-002	     -0.04665262	       0.1521264
7.3242187500000e-002	     -0.05419742	       0.1304197
7.3730468750000e-002	     -0.06081429	       0.1479007
7.4218750000000e-002	     -0.06735123	        0.148034
7.4707031250000e-002	     -0.07446452	       0.1418622
7.5195312500000e-002	     -0.08091661	        0.161738
7.5683593750000e-002	     -0.08686802	       0.1233409
7.6171875000000e-002	     -0.09302383	       0.1458836
7.6660156250000e-002	     -0.09849061	       0.1484414
7.7148437500000e-002	      -0.1057401	       0.1449771
7.7636718750000e-002	      -0.1127732	       0.1465605
7.8125000000000e-002	      -0.1174848	       0.1270108
7.8613281250000e-002	      -0.1225913	       0.1210026
7.9101562500000e-002	       -0.124202	       0.1045966
7.9589843750000e-002	      -0.1292339	       0.1286185
8.0078125000000e-002	      -0.1349569	       0.1193089
8.0566406250000e-002	      -0.1387408	      0.09369417
8.1054687500000e-002	      -0.1426582	       0.1136464
8.1542968750000e-002	      -0.1451102	      0.09968125
8.2031250000000e-002	      -0.1482752	        0.120141
8.2519531250000e-002	      -0.1509044	      0.07938603
8.3007812500000e-002	      -0.1531335	       0.0970483
8.3496093750000e-002	      -0.1548464	       0.1287969
8.3984375000000e-002	      -0.1561829	      0.09647306
8.4472656250000e-002	      -0.1580233	       0.1023264
8.4960937500000e-002	       -0.159258	       0.1048562
8.5449218750000e-002	      -0.1603301	       0.1013415
8.5937500000000e-002	      -0.1613331	      0.09498566
8.6425781250000e-002	      -0.1624066	      0.07985848
8.6914062500000e-002	      -0.1612017	      0.07208014
8.7402343750000e-002	      -0.1598374	      0.09567808
8.7890625000000e-002	      -0.1610226	      0.08312639
8.8378906250000e-002	      -0.1614367	      0.08387016
8.8867187500000e-002	      -0.1629606	       0.1017077
8.9355468750000e-002	      -0.1639811	      0.08523336
8.9843750000000e-002	      -0.1620798	      0.07929932
9.0332031250000e-002	      -0.1626005	      0.07108319
9.0820312500000e-002	       -0.164901	       0.0884541
9.1308593750000e-002	      -0.1688796	      0.09213131
9.1796875000000e-002	      -0.1737629	      0.07794662
9.2285156250000e-002	      -0.1769721	       0.0659628
9.2773437500000e-002	      -0.1803857	      0.08663684
9.3261718750000e-002	      -0.1833221	       0.1022447
9.3750000000000e-002	      -0.1833835	      0.07898286
9.4238281250000e-002	      -0.1829857	      0.08050164
9.4726562500000e-002	      -0.1817246	      0.08481008
9.5214843750000e-002	      -0.1793334	       0.1071332
9.5703125000000e-002	      -0.1768036	       0.0999999
9.6191406250000e-002	      -0.1732642	      0.08778161
9.6679687500000e-002	       -0.170351	       0.1094026
9.7167968750000e-002	      -0.1696851	      0.09725119
9.7656250000000e-002	      -0.1628906	       0.1053278
9.8144531250000e-002	      -0.1544259	        0.117592
9.8632812500000e-002	      -0.1476923	       0.1220762
9.9121093750000e-002	      -0.1371934	        0.108018
9.9609375000000e-002	      -0.1287289	       0.1173506
1.0009765625000e-001	      -0.1233673	       0.1089344
1.0058593750000e-001	      -0.1162026	       0.1132343
1.0107421875000e-001	      -0.1089978	        0.125871
1.0156250000000e-001	      -0.1005585	       0.1046854
1.0205078125000e-001	     -0.09197742	       0.1289128
1.0253906250000e-001	     -0.08421745	       0.1358477
1.0302734375000e-001	     -0.07658656	       0.1201025
1.0351562500000e-001	     -0.06742762	       0.1314295
1.0400390625000e-001	     -0.05938653	       0.1429502
1.0449218750000e-001	     -0.05056044	       0.1319614
1.0498046875000e-001	      -0.0417498	       0.1531394
1.0546875000000e-001	      -0.0327395	       0.1417013
1.0595703125000e-001	     -0.02461976	       0.1477881
1.0644531250000e-001	     -0.01742821	       0.1770961
1.0693359375000e-001	    -0.008795556	       0.1369929
1.0742187500000e-001	   -0.0008233649	       0.1545407
1.0791015625000e-001	     0.006340971	       0.1714409
1.0839843750000e-001	      0.01464567	       0.1735506
1.0888671875000e-001	      0.02120589	       0.1582061
1.0937500000000e-001	      0.02913505	       0.1742242
1.0986328125000e-001	      0.03904634	       0.1809045
1.1035156250000e-001	      0.04689842	       0.1982408
1.1083984375000e-001	      0.05395121	       0.1910687
1.1132812500000e-001	      0.06156726	       0.1961345
1.1181640625000e-001	      0.06797617	       0.1963842
1.1230468750000e-001	      0.07518509	        0.185715
1.1279296875000e-001	      0.08157608	        0.185868
1.1328125000000e-001	      0.08742958	       0.1897703
1.1376953125000e-001	      0.09266184	       0.1879795
1.1425781250000e-001	      0.09894197	       0.2025192
1.1474609375000e-001	       0.1061666	       0.2262558
1.1523437500000e-001	       0.1108676	       0.2214402
1.1572265625000e-001	       0.1167722	       0.2362682
1.1621093750000e-001	       0.1221372	        0.220698
1.1669921875000e-001	       0.1265669	       0.2232791
1.1718750000000e-001	       0.1292641	       0.2365031
1.1767578125000e-001	       0.1326335	       0.2386912
1.1816406250000e-001	       0.1378579	        0.250009
1.1865234375000e-001	       0.1417709	       0.2366299
1.1914062500000e-001	       0.1483116	       0.2363188
1.1962890625000e-001	       0.1504792	       0.2290261
1.2011718750000e-001	       0.1513279	        0.235685
1.2060546875000e-001	       0.1538264	       0.2357327
1.2109375000000e-001	       0.1555458	       0.2326496
1.2158203125000e-001	       0.1573177	        0.239663
1.2207031250000e-001	       0.1591727	       0.2537456
1.2255859375000e-001	       0.1604238	       0.2348283
1.2304687500000e-001	       0.1619888	        0.250974
1.2353515625000e-001	       0.1627436	       0.2578109
1.2402343750000e-001	       0.1622481	       0.2360932
1.2451171875000e-001	       0.1630104	        0.255243
1.2500000000000e-001	       0.1632759	       0.2414176
1.2548828125000e-001	       0.1634892	       0.2332944
1.2597656250000e-001	       0.1626644	       0.2433291
1.2646484375000e-001	       0.1619285	       0.2439796
1.2695312500000e-001	       0.1633968	       0.2464859
1.2744140625000e-001	       0.1649781	       0.2601167
1.2792968750000e-001	       0.1644771	        0.246242
1.2841796875000e-001	       0.1645425	       0.2699918
1.2890625000000e-001	       0.1652598	       0.2601197
1.2939453125000e-001	       0.1681556	       0.2514788
1.2988281250000e-001	       0.1768519	       0.2472535
1.3037109375000e-001	       0.1841366	       0.2556965
1.3085937500000e-001	       0.1898028	       0.2336129
1.3134765625000e-001	       0.1940197	       0.2461625
1.3183593750000e-001	       0.1960125	       0.2477935
1.3232421875000e-001	       0.1984782	       0.2235585
1.3281250000000e-001	       0.1988665	       0.2476075
1.3330078125000e-001	       0.1978985	       0.2539958
1.3378906250000e-001	       0.1960044	       0.2501949
1.3427734375000e-001	       0.1937079	       0.2329882
1.3476562500000e-001	       0.1901337	       0.2406913
1.3525390625000e-001	       0.1843165	       0.2325731
1.3574218750000e-001	       0.1785373	       0.2325809
1.3623046875000e-001	       0.1727926	       0.2324039
1.3671875000000e-001	       0.1654553	       0.2159634
1.3720703125000e-001	       0.1563614	       0.2119448
1.3769531250000e-001	       0.1495462	       0.2125837
1.3818359375000e-001	       0.1435287	       0.2112723
1.3867187500000e-001	       0.1365298	       0.2109584
1.3916015625000e-001	       0.1308199	        0.215661
1.3964843750000e-001	       0.1229616	       0.2010343
1.4013671875000e-001	        0.112509	       0.1975724
1.4062500000000e-001	       0.1032924	       0.1972397
1.4111328125000e-001	      0.09460538	        0.209488
1.4160156250000e-001	      0.08671956	       0.1982985
1.4208984375000e-001	      0.07838686	       0.1969243
1.4257812500000e-001	      0.07027415	       0.1971986
1.4306640625000e-001	      0.06206412	       0.1905009
1.4355468750000e-001	       0.0540626	       0.1885117
1.4404296875000e-001	       0.0450135	       0.1664223
1.4453125000000e-001	      0.03620232	       0.1534046
1.4501953125000e-001	      0.02758285	       0.1832344
1.4550781250000e-001	      0.01859098	       0.1906517
1.4599609375000e-001	      0.01113103	       0.1656019
1.4648437500000e-001	     0.002912083	       0.1824217
1.4697265625000e-001	    -0.004049081	       0.1801329
1.4746093750000e-001	     -0.01077789	       0.1702374
1.4794921875000e-001	     -0.01982221	       0.1625856
1.4843750000000e-001	     -0.02786055	       0.1567932
1.4892578125000e-001	     -0.03798073	       0.1506997
1.4941406250000e-001	     -0.04584882	       0.1482849
1.4990234375000e-001	     -0.05087178	       0.1556326
1.5039062500000e-001	     -0.05789824	       0.1452985
1.5087890625000e-001	      -0.0653591	       0.1231733
1.5136718750000e-001	     -0.07186118	       0.1356945
1.5185546875000e-001	     -0.07798663	       0.1413015
1.5234375000000e-001	     -0.08471489	       0.1355655
1.5283203125000e-001	      -0.0911032	       0.1201531
1.5332031250000e-001	     -0.09657051	       0.1276762
1.5380859375000e-001	      -0.1027576	       0.1154862
1.5429687500000e-001	      -0.1082709	      0.09262659
1.5478515625000e-001	        -0.11318	       0.1255673
1.5527343750000e-001	      -0.1190997	       0.1135528
1.5576171875000e-001	      -0.1242059	      0.09794387
1.5625000000000e-001	      -0.1293169	       0.1195204
1.5673828125000e-001	      -0.1339585	       0.1040887
1.5722656250000e-001	      -0.1398603	      0.09790927
1.5771484375000e-001	      -0.1446612	      0.09134326
1.5820312500000e-001	      -0.1465463	       0.1028485
1.5869140625000e-001	      -0.1490487	       0.1000573
1.5917968750000e-001	      -0.1490414	      0.09410524
1.5966796875000e-001	      -0.1510453	      0.09472548
1.6015625000000e-001	      -0.1546242	      0.06586193
1.6064453125000e-001	      -0.1567661	      0.07129897
1.6113281250000e-001	      -0.1589611	      0.08690188
1.6162109375000e-001	      -0.1607117	         0.09207
1.6210937500000e-001	      -0.1615854	      0.06088463
1.6259765625000e-001	      -0.1619493	       0.0808904
1.6308593750000e-001	      -0.1619685	      0.06905654
1.6357421875000e-001	      -0.1625586	      0.08783951
1.6406250000000e-001	      -0.1636257	      0.09347023
1.6455078125000e-001	      -0.1639037	      0.06020454
1.6503906250000e-001	      -0.1641326	      0.07439906
1.6552734375000e-001	      -0.1640588	      0.05380457
1.6601562500000e-001	      -0.1635387	      0.07178773
1.6650390625000e-001	      -0.1633238	      0.07435176
1.6699218750000e-001	      -0.1633408	      0.07076322
1.6748046875000e-001	       -0.165288	      0.08461478
1.6796875000000e-001	      -0.1695969	      0.07369548
1.6845703125000e-001	      -0.1747442	      0.08213187
1.6894531250000e-001	      -0.1812668	      0.08045783
1.6943359375000e-001	      -0.1854974	      0.08235554
1.6992187500000e-001	       -0.186103	      0.07603861
1.7041015625000e-001	      -0.1869159	       0.0878314
1.7089843750000e-001	      -0.1867951	      0.08514022
1.7138671875000e-001	      -0.1863004	       0.0839075
1.7187500000000e-001	      -0.1843834	       0.0852691
1.7236328125000e-001	      -0.1820102	       0.1015739
1.7285156250000e-001	      -0.1795336	       0.1016426
1.7333984375000e-001	      -0.1745806	      0.09348677
1.7382812500000e-001	      -0.1684055	      0.08872546
1.7431640625000e-001	       -0.162703	      0.08682466
1.7480468750000e-001	      -0.1573211	      0.09049463
1.7529296875000e-001	      -0.1505685	      0.07996414
1.7578125000000e-001	      -0.1432197	      0.09009553
1.7626953125000e-001	      -0.1352566	       0.1075946
1.7675781250000e-001	      -0.1288964	       0.1062492
1.7724609375000e-001	      -0.1241768	      0.09699164
1.7773437500000e-001	      -0.1149778	      0.09223613
1.7822265625000e-001	       -0.106236	      0.09515451
1.7871093750000e-001	     -0.09698647	      0.09433911
1.7919921875000e-001	     -0.08556662	       0.1055783
1.7968750000000e-001	     -0.07873198	       0.1119805
1.8017578125000e-001	     -0.07282766	       0.1191269
1.8066406250000e-001	     -0.06420657	       0.1207982
1.8115234375000e-001	      -0.0556447	        0.123222
1.8164062500000e-001	       -0.046947	       0.1353952
1.8212890625000e-001	      -0.0388931	       0.1309709
1.8261718750000e-001	      -0.0311276	       0.1256837
1.8310546875000e-001	     -0.02247367	       0.1373899
1.8359375000000e-001	     -0.01455528	       0.1481866
1.8408203125000e-001	    -0.006751958	       0.1556037
1.8457031250000e-001	     0.001068784	       0.1263281
1.8505859375000e-001	     0.008913124	       0.1407506
1.8554687500000e-001	      0.01745101	       0.1595849
1.8603515625000e-001	      0.02467353	       0.1572268
1.8652343750000e-001	      0.03271409	       0.1826876
1.8701171875000e-001	      0.04118492	       0.1655093
1.8750000000000e-001	      0.04838204	       0.1698492
1.8798828125000e-001	      0.05505256	       0.1606965
1.8847656250000e-001	      0.06179747	       0.1855874
1.8896484375000e-001	      0.06670186	       0.1906463
1.8945312500000e-001	      0.07403997	       0.1728165
1.8994140625000e-001	      0.08276134	       0.1867064
1.9042968750000e-001	      0.08920692	       0.1823936
1.9091796875000e-001	      0.09491478	       0.1713872
1.9140625000000e-001	       0.1008949	       0.1833167
1.9189453125000e-001	        0.106662	       0.2121724
1.9238281250000e-001	       0.1121322	       0.2221649
1.9287109375000e-001	       0.1177725	       0.2064218
1.9335937500000e-001	       0.1222428	       0.2105577
1.9384765625000e-001	       0.1273649	       0.2256247
1.9433593750000e-001	        0.132337	       0.2128275
1.9482421875000e-001	        0.136046	       0.2407381
1.9531250000000e-001	       0.1409689	       0.2282407
1.9580078125000e-001	       0.1441954	       0.2277803
1.9628906250000e-001	       0.1473513	       0.2401593
1.9677734375000e-001	       0.1501878	       0.2344436
1.9726562500000e-001	        0.150019	       0.2280708
1.9775390625000e-001	       0.1521535	       0.2353583
1.9824218750000e-001	       0.1550999	       0.2381982
1.9873046875000e-001	       0.1581608	       0.2149014
1.9921875000000e-001	       0.1620702	       0.2189619
1.9970703125000e-001	       0.1616311	       0.2343738
2.0019531250000e-001	        0.162265	       0.2559695
2.0068359375000e-001	       0.1622295	        0.265314
2.0117187500000e-001	       0.1617103	       0.2300137
2.0166015625000e-001	       0.1615972	       0.2358389
2.0214843750000e-001	       0.1614158	       0.2452702
2.0263671875000e-001	       0.1615867	       0.2472829
2.0312500000000e-001	       0.1614685	       0.2603716
2.0361328125000e-001	       0.1609693	       0.2461567
2.0410156250000e-001	       0.1616294	       0.2691563
2.0458984375000e-001	       0.1621118	       0.2413638
2.0507812500000e-001	       0.1625147	       0.2558539
2.0556640625000e-001	       0.1646691	        0.257268
2.0605468750000e-001	       0.1680692	        0.244916
2.0654296875000e-001	       0.1720708	       0.2560204
2.0703125000000e-001	       0.1806648	       0.2290692
2.0751953125000e-001	       0.1871038	       0.2296409
2.0800781250000e-001	        0.189926	       0.2698647
2.0849609375000e-001	        0.193421	       0.2633775
2.0898437500000e-001	       0.1931454	        0.242215
2.0947265625000e-001	        0.194429	       0.2290126
2.0996093750000e-001	       0.1972664	       0.2312659
2.1044921875000e-001	       0.1959076	       0.2388034
2.1093750000000e-001	       0.1938179	       0.2419751
2.1142578125000e-001	       0.1911117	       0.2239144
2.1191406250000e-001	       0.1870291	       0.2288139
2.1240234375000e-001	       0.1820536	       0.2313076
2.1289062500000e-001	       0.1765675	       0.2213646
2.1337890625000e-001	       0.1691455	       0.2227683
2.1386718750000e-001	        0.162641	        0.203399
2.1435546875000e-001	       0.1557365	       0.2042357
2.1484375000000e-001	       0.1477561	       0.2053509
2.1533203125000e-001	       0.1397994	       0.1874324
2.1582031250000e-001	        0.131924	        0.205879
2.1630859375000e-001	        0.123409	       0.1985469
2.1679687500000e-001	       0.1152168	       0.2197393
2.1728515625000e-001	       0.1059603	       0.2030241
2.1777343750000e-001	       0.0982175	       0.1893634
2.1826171875000e-001	      0.09082016	       0.1946868
2.1875000000000e-001	      0.08406201	       0.1889176
2.1923828125000e-001	      0.07785795	       0.1735773
2.1972656250000e-001	      0.06726561	       0.1786258
2.2021484375000e-001	      0.05847713	       0.1921742
2.2070312500000e-001	      0.04970001	       0.1793999
2.2119140625000e-001	      0.04126663	        0.205181
2.2167968750000e-001	      0.03323464	       0.1832996
2.2216796875000e-001	      0.02389883	       0.1678578
2.2265625000000e-001	       0.0161621	       0.1795788
2.2314453125000e-001	     0.007239745	        0.168485
2.2363281250000e-001	    -0.002172789	       0.1695445
2.2412109375000e-001	    -0.009460473	       0.1787887
2.2460937500000e-001	      -0.0173153	       0.1570495
2.2509765625000e-001	     -0.02601844	       0.1530545
2.2558593750000e-001	     -0.03461699	       0.1621163
2.2607421875000e-001	     -0.04161039	       0.1509501
2.2656250000000e-001	     -0.04936353	       0.1387901
2.2705078125000e-001	     -0.05528551	       0.1484719
2.2753906250000e-001	     -0.06146632	       0.1281225
2.2802734375000e-001	     -0.06986009	       0.1390143
2.2851562500000e-001	     -0.07626161	       0.1278655
2.2900390625000e-001	     -0.08438774	       0.1161283
2.2949218750000e-001	     -0.09080752	       0.1290208
2.2998046875000e-001	     -0.09521334	       0.1241226
2.3046875000000e-001	      -0.1003582	       0.1145595
2.3095703125000e-001	      -0.1062504	       0.1172027
2.3144531250000e-001	      -0.1129444	       0.1114344
2.3193359375000e-001	      -0.1168936	        0.107912
2.3242187500000e-001	      -0.1219872	       0.1229403
2.3291015625000e-001	      -0.1275785	       0.1145995
2.3339843750000e-001	      -0.1322376	       0.1025259
2.3388671875000e-001	      -0.1362989	       0.1057162
2.3437500000000e-001	      -0.1394203	      0.08690632
2.3486328125000e-001	       -0.143165	       0.1015788
2.3535156250000e-001	      -0.1466908	      0.08558366
2.3583984375000e-001	      -0.1493971	      0.08522555
2.3632812500000e-001	      -0.1521849	       0.0891823
2.3681640625000e-001	      -0.1557396	      0.08025198
2.3730468750000e-001	      -0.1606006	       0.1018033
2.3779296875000e-001	      -0.1612029	      0.09589994
2.3828125000000e-001	      -0.1616263	      0.07957954
2.3876953125000e-001	      -0.1616051	      0.09182044
2.3925781250000e-001	      -0.1594136	      0.07244379
2.3974609375000e-001	      -0.1618779	      0.08016723
2.4023437500000e-001	      -0.1632751	      0.08289935
2.4072265625000e-001	      -0.1631952	      0.05746924
2.4121093750000e-001	      -0.1635618	      0.09623255
2.4169921875000e-001	      -0.1643813	      0.07969687
2.4218750000000e-001	      -0.1642189	      0.06151336
2.4267578125000e-001	      -0.1641449	        0.079293
2.4316406250000e-001	      -0.1638726	      0.07483065
2.4365234375000e-001	      -0.1641438	       0.0766702
2.4414062500000e-001	      -0.1655713	      0.05572628
2.4462890625000e-001	       -0.167125	      0.07319787
2.4511718750000e-001	      -0.1711404	      0.07721527
2.4560546875000e-001	      -0.1761278	      0.07082529
2.4609375000000e-001	      -0.1809002	      0.08763653
2.4658203125000e-001	      -0.1840761	      0.07905039
2.4707031250000e-001	      -0.1842886	      0.06232923
2.4755859375000e-001	      -0.1862615	      0.08089134
2.4804687500000e-001	      -0.1878157	      0.08410631
2.4853515625000e-001	      -0.1869325	      0.08709181
2.4902343750000e-001	      -0.1869979	      0.09532509
2.4951171875000e-001	      -0.1833361	      0.08852117
2.5000000000000e-001	      -0.1773982	      0.09769739
2.5048828125000e-001	      -0.1733014	       0.1054233
2.5097656250000e-001	       -0.167337	       0.1086548
2.5146484375000e-001	      -0.1619197	      0.08745567
2.5195312500000e-001	      -0.1557472	       0.1063836
2.5244140625000e-001	      -0.1486145	       0.1136014
2.5292968750000e-001	      -0.1411953	      0.08525706
2.5341796875000e-001	      -0.1336462	      0.09907292
2.5390625000000e-001	      -0.1269197	      0.08673141
2.5439453125000e-001	      -0.1182326	      0.09889297
2.5488281250000e-001	      -0.1095884	      0.09811366
2.5537109375000e-001	      -0.1020544	        0.106855
2.5585937500000e-001	     -0.09482292	      0.09018914
2.5634765625000e-001	     -0.08583374	       0.1118684
2.5683593750000e-001	     -0.07934546	       0.1176278
2.5732421875000e-001	     -0.07272528	       0.1229384
2.5781250000000e-001	     -0.06247547	       0.1230422
2.5830078125000e-001	     -0.05349817	       0.1349969
2.5878906250000e-001	     -0.04205349	       0.1369255
2.5927734375000e-001	     -0.03136732	       0.1304676
2.5976562500000e-001	     -0.02500627	       0.1369807
2.6025390625000e-001	      -0.0169003	       0.1351194
2.6074218750000e-001	    -0.008492658	       0.1538451
2.6123046875000e-001	    -0.001005293	       0.1500512
2.6171875000000e-001	      0.00731826	       0.1479576
2.6220703125000e-001	      0.01553799	        0.173608
2.6269531250000e-001	      0.02276503	       0.1683024
2.6318359375000e-001	      0.02965918	       0.1556275
2.6367187500000e-001	      0.03756422	       0.1617483
2.6416015625000e-001	      0.04574154	       0.1772052
2.6464843750000e-001	      0.05418675	       0.1819265
2.6513671875000e-001	       0.0621049	       0.1781031
