Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 0-Z:0-Z
4.1015625000000e-002	      -0.2949328	       0.6070529
4.1503906250000e-002	      -0.2911997	       0.6300229
4.1992187500000e-002	      -0.2887698	       0.6039357
4.2480468750000e-002	       -0.284529	       0.6004313
4.2968750000000e-002	      -0.2814829	       0.6029666
4.3457031250000e-002	      -0.2778111	       0.5716031
4.3945312500000e-002	      -0.2693927	       0.5416088
4.4433593750000e-002	      -0.2620054	       0.5231591
4.4921875000000e-002	       -0.254407	       0.5594747
4.5410156250000e-002	      -0.2463686	       0.5370122
4.5898437500000e-002	      -0.2382264	       0.5034299
4.6386718750000e-002	      -0.2287392	       0.4927265
4.6875000000000e-002	       -0.218581	       0.4536078
4.7363281250000e-002	      -0.2073769	       0.4449194
4.7851562500000e-002	      -0.1952749	       0.4175838
4.8339843750000e-002	      -0.1845814	       0.3972293
4.8828125000000e-002	      -0.1743593	       0.3656946
4.9316406250000e-002	       -0.161894	       0.3729234
4.9804687500000e-002	      -0.1495121	       0.3637972
5.0292968750000e-002	       -0.135777	       0.3117074
5.0781250000000e-002	      -0.1204322	       0.3113047
5.1269531250000e-002	      -0.1070289	       0.2834154
5.1757812500000e-002	     -0.09376242	       0.2729504
5.2246093750000e-002	     -0.07776454	       0.2357413
5.2734375000000e-002	     -0.06180537	       0.1986488
5.3222656250000e-002	     -0.04327573	       0.1906156
5.3710937500000e-002	     -0.02831317	       0.1728538
5.4199218750000e-002	      -0.0130123	        0.143441
5.4687500000000e-002	     0.003903806	       0.1213676
5.5175781250000e-002	      0.01821061	      0.09175627
5.5664062500000e-002	      0.03472463	      0.05522282
5.6152343750000e-002	      0.05160671	      0.05556811
5.6640625000000e-002	      0.06709093	      0.02172719
5.7128906250000e-002	      0.08255647	     0.008707861
5.7617187500000e-002	      0.09888612	    -0.002472639
5.8105468750000e-002	       0.1147181	     -0.04820633
5.8593750000000e-002	       0.1299025	     -0.05418437
5.9082031250000e-002	       0.1458812	     -0.07610484
5.9570312500000e-002	       0.1606893	      -0.1124397
6.0058593750000e-002	       0.1759268	      -0.1108688
6.0546875000000e-002	          0.1911	      -0.1338796
6.1035156250000e-002	       0.2057327	      -0.1446267
6.1523437500000e-002	       0.2209442	      -0.1749519
6.2011718750000e-002	       0.2341732	      -0.1860817
6.2500000000000e-002	       0.2474325	      -0.1781282
6.2988281250000e-002	       0.2601544	      -0.1986728
6.3476562500000e-002	       0.2730312	      -0.2142357
6.3964843750000e-002	       0.2872598	      -0.2363424
6.4453125000000e-002	       0.2996816	      -0.2558748
6.4941406250000e-002	       0.3117602	      -0.2621974
6.5429687500000e-002	       0.3230746	       -0.292429
6.5917968750000e-002	       0.3338819	      -0.3027224
6.6406250000000e-002	        0.344088	      -0.3210244
6.6894531250000e-002	       0.3530534	       -0.333885
6.7382812500000e-002	       0.3607758	      -0.3240823
6.7871093750000e-002	       0.3687974	      -0.3318627
6.8359375000000e-002	       0.3766734	      -0.3545074
6.8847656250000e-002	       0.3821236	      -0.3421499
6.9335937500000e-002	       0.3877141	      -0.3629779
6.9824218750000e-002	        0.391472	      -0.3576148
7.0312500000000e-002	       0.3938659	      -0.3591278
7.0800781250000e-002	       0.3933604	      -0.3682328
7.1289062500000e-002	       0.3816266	      -0.3657926
7.1777343750000e-002	       0.3645466	      -0.3534943
7.2265625000000e-002	       0.3485333	      -0.3254713
7.2753906250000e-002	       0.3361379	      -0.3267205
7.3242187500000e-002	       0.3312026	      -0.3336761
7.3730468750000e-002	       0.3258653	      -0.3231161
7.4218750000000e-002	       0.3198318	      -0.3157088
7.4707031250000e-002	       0.3154043	      -0.3071834
7.5195312500000e-002	       0.3113184	      -0.2976554
7.5683593750000e-002	       0.3063055	      -0.2856786
7.6171875000000e-002	       0.2998218	      -0.2633653
7.6660156250000e-002	       0.2932174	      -0.2600074
7.7148437500000e-002	       0.2876341	      -0.2303191
7.7636718750000e-002	       0.2814702	      -0.2372495
7.8125000000000e-002	       0.2753321	      -0.2276768
7.8613281250000e-002	       0.2699619	      -0.1991281
7.9101562500000e-002	       0.2626358	      -0.1858167
7.9589843750000e-002	       0.2548529	       -0.174614
8.0078125000000e-002	       0.2454428	      -0.1596904
8.0566406250000e-002	        0.234182	      -0.1320931
8.1054687500000e-002	        0.224076	      -0.1262861
8.1542968750000e-002	       0.2131408	     -0.09823005
8.2031250000000e-002	       0.1993921	     -0.08177276
8.2519531250000e-002	       0.1859404	     -0.05392464
8.3007812500000e-002	       0.1710945	     -0.03909309
8.3496093750000e-002	       0.1565363	     -0.01113869
8.3984375000000e-002	       0.1437447	      0.01537308
8.4472656250000e-002	       0.1287036	      0.03981836
8.4960937500000e-002	       0.1131732	      0.05903318
8.5449218750000e-002	      0.09708935	      0.05698512
8.5937500000000e-002	      0.08057759	      0.08733463
8.6425781250000e-002	      0.06320664	       0.1416217
8.6914062500000e-002	      0.04657012	       0.1462482
8.7402343750000e-002	      0.03002786	       0.1732632
8.7890625000000e-002	      0.01272518	       0.2046519
8.8378906250000e-002	    -0.004476537	       0.2201605
8.8867187500000e-002	     -0.02145717	        0.245857
8.9355468750000e-002	     -0.03938134	       0.2699136
8.9843750000000e-002	     -0.05686543	       0.2916541
9.0332031250000e-002	     -0.07382239	       0.3255516
9.0820312500000e-002	     -0.09042631	       0.3407816
9.1308593750000e-002	       -0.109313	       0.3784736
9.1796875000000e-002	      -0.1282464	       0.4037279
9.2285156250000e-002	      -0.1430901	        0.403684
9.2773437500000e-002	      -0.1580139	       0.4132882
9.3261718750000e-002	      -0.1724663	       0.4295237
9.3750000000000e-002	      -0.1898068	       0.4705024
9.4238281250000e-002	      -0.2060167	       0.4794793
9.4726562500000e-002	      -0.2207836	       0.5125417
9.5214843750000e-002	       -0.236016	        0.514507
9.5703125000000e-002	       -0.249096	       0.5358337
9.6191406250000e-002	      -0.2622752	       0.5613564
9.6679687500000e-002	       -0.276572	       0.5462396
9.7167968750000e-002	      -0.2898545	       0.5742716
9.7656250000000e-002	       -0.301321	        0.595289
9.8144531250000e-002	      -0.3142617	       0.6158165
9.8632812500000e-002	      -0.3258093	       0.6092423
9.9121093750000e-002	      -0.3351929	       0.6196045
9.9609375000000e-002	      -0.3446013	       0.6419845
1.0009765625000e-001	      -0.3539413	       0.6371248
1.0058593750000e-001	      -0.3632603	       0.6351055
1.0107421875000e-001	      -0.3701689	       0.6547143
1.0156250000000e-001	      -0.3758027	       0.6951212
1.0205078125000e-001	      -0.3835335	        0.687877
1.0253906250000e-001	      -0.3893567	        0.677359
1.0302734375000e-001	      -0.3946015	       0.6689082
1.0351562500000e-001	      -0.3961619	       0.6683947
1.0400390625000e-001	      -0.3928009	       0.6987195
1.0449218750000e-001	      -0.3822714	       0.6943727
1.0498046875000e-001	      -0.3593171	        0.661578
1.0546875000000e-001	      -0.3361691	       0.6714082
1.0595703125000e-001	      -0.3172798	       0.6671353
1.0644531250000e-001	      -0.3052186	       0.6640931
1.0693359375000e-001	       -0.299016	       0.6390535
1.0742187500000e-001	      -0.2951861	       0.6395304
1.0791015625000e-001	      -0.2923799	        0.648558
1.0839843750000e-001	      -0.2891771	       0.6143674
1.0888671875000e-001	      -0.2858977	       0.6060898
1.0937500000000e-001	      -0.2814101	        0.609304
1.0986328125000e-001	      -0.2768685	       0.6033865
1.1035156250000e-001	       -0.271545	         0.58038
1.1083984375000e-001	      -0.2650432	       0.5706748
1.1132812500000e-001	      -0.2607427	       0.5534843
1.1181640625000e-001	      -0.2542947	       0.5305632
1.1230468750000e-001	      -0.2448306	       0.5279856
1.1279296875000e-001	      -0.2348394	       0.4984966
1.1328125000000e-001	       -0.223209	       0.4841228
1.1376953125000e-001	      -0.2147734	        0.462548
1.1425781250000e-001	      -0.2050308	       0.4361558
1.1474609375000e-001	       -0.193718	       0.4164253
1.1523437500000e-001	      -0.1832404	       0.4069025
1.1572265625000e-001	      -0.1708178	       0.3860945
1.1621093750000e-001	      -0.1587941	       0.3589567
1.1669921875000e-001	      -0.1458656	       0.3433946
1.1718750000000e-001	      -0.1314949	       0.3252586
1.1767578125000e-001	      -0.1160824	        0.285718
1.1816406250000e-001	      -0.1001228	       0.2882193
1.1865234375000e-001	     -0.08500237	        0.250691
1.1914062500000e-001	      -0.0703202	       0.2324258
1.1962890625000e-001	     -0.05463413	       0.2158866
1.2011718750000e-001	     -0.03900032	         0.18739
1.2060546875000e-001	     -0.02253977	       0.1543699
1.2109375000000e-001	    -0.005283472	       0.1296191
1.2158203125000e-001	      0.01214618	       0.1183944
1.2207031250000e-001	      0.02756067	       0.1020136
1.2255859375000e-001	      0.04270177	      0.06155367
1.2304687500000e-001	      0.05664292	      0.02554381
1.2353515625000e-001	      0.07323656	      0.02066481
1.2402343750000e-001	      0.09142055	    -0.001558557
1.2451171875000e-001	       0.1071379	     -0.03700936
1.2500000000000e-001	       0.1222231	     -0.04426745
1.2548828125000e-001	       0.1383087	     -0.06112659
1.2597656250000e-001	       0.1535102	       -0.073216
1.2646484375000e-001	       0.1684707	     -0.09308123
1.2695312500000e-001	       0.1841208	       -0.116079
1.2744140625000e-001	       0.1987209	      -0.1335719
1.2792968750000e-001	       0.2132494	      -0.1467701
1.2841796875000e-001	       0.2274172	      -0.1629434
1.2890625000000e-001	       0.2424902	      -0.1672146
1.2939453125000e-001	       0.2566555	      -0.2141182
1.2988281250000e-001	       0.2696556	      -0.2155572
1.3037109375000e-001	       0.2829442	      -0.2400628
1.3085937500000e-001	       0.2936463	      -0.2698413
1.3134765625000e-001	       0.3023219	      -0.2720241
1.3183593750000e-001	       0.3147573	      -0.2630088
1.3232421875000e-001	       0.3264592	      -0.2729799
1.3281250000000e-001	       0.3386528	      -0.2994239
1.3330078125000e-001	       0.3508334	      -0.2833882
1.3378906250000e-001	       0.3580996	      -0.2912307
1.3427734375000e-001	       0.3654716	      -0.3153605
1.3476562500000e-001	       0.3723155	      -0.3239215
1.3525390625000e-001	       0.3786365	      -0.3237743
1.3574218750000e-001	       0.3841989	      -0.3366105
1.3623046875000e-001	       0.3882975	      -0.3347954
1.3671875000000e-001	       0.3914203	       -0.324776
1.3720703125000e-001	       0.3937532	      -0.3230667
1.3769531250000e-001	       0.3884493	      -0.3261207
1.3818359375000e-001	       0.3733287	      -0.3332682
1.3867187500000e-001	       0.3554214	      -0.3125255
1.3916015625000e-001	       0.3413328	      -0.3219602
1.3964843750000e-001	       0.3305113	      -0.3294167
1.4013671875000e-001	       0.3243896	      -0.2873016
1.4062500000000e-001	        0.320289	      -0.2916262
1.4111328125000e-001	       0.3158482	      -0.2707772
1.4160156250000e-001	       0.3113841	      -0.2706283
1.4208984375000e-001	       0.3055155	      -0.2445014
1.4257812500000e-001	       0.2993734	      -0.2272072
1.4306640625000e-001	       0.2928015	       -0.233892
1.4355468750000e-001	       0.2883611	      -0.2163977
1.4404296875000e-001	       0.2834487	      -0.2181785
1.4453125000000e-001	        0.277847	      -0.2114874
1.4501953125000e-001	       0.2734478	      -0.1831809
1.4550781250000e-001	       0.2666876	      -0.1612997
1.4599609375000e-001	       0.2586334	      -0.1495329
1.4648437500000e-001	       0.2496694	      -0.1505662
1.4697265625000e-001	       0.2400587	      -0.1185958
1.4746093750000e-001	       0.2295457	     -0.08473376
1.4794921875000e-001	       0.2174413	     -0.07942958
1.4843750000000e-001	       0.2053223	      -0.0533159
1.4892578125000e-001	       0.1923041	     -0.04422324
1.4941406250000e-001	       0.1787387	     -0.01859971
1.4990234375000e-001	       0.1649891	    -0.004971746
1.5039062500000e-001	       0.1509459	       0.0199736
1.5087890625000e-001	       0.1367355	      0.06128787
1.5136718750000e-001	       0.1188395	      0.06350964
1.5185546875000e-001	       0.1034842	      0.09331423
1.5234375000000e-001	       0.0885818	       0.1203299
1.5283203125000e-001	      0.07434767	       0.1210851
1.5332031250000e-001	      0.05967146	       0.1493556
1.5380859375000e-001	      0.04037658	       0.1950417
1.5429687500000e-001	      0.02386111	       0.1918757
1.5478515625000e-001	     0.006878357	       0.2215619
1.5527343750000e-001	       -0.010367	       0.2392398
1.5576171875000e-001	     -0.02763427	       0.2496512
1.5625000000000e-001	     -0.04468655	       0.3186131
1.5673828125000e-001	     -0.06201086	       0.3303245
1.5722656250000e-001	     -0.07949566	       0.3447706
1.5771484375000e-001	     -0.09666418	       0.3645268
1.5820312500000e-001	      -0.1145874	       0.3824362
1.5869140625000e-001	      -0.1316025	       0.4118013
1.5917968750000e-001	      -0.1472228	       0.4124197
1.5966796875000e-001	      -0.1631221	       0.4712226
1.6015625000000e-001	      -0.1795681	       0.4924856
1.6064453125000e-001	      -0.1950242	       0.4755043
1.6113281250000e-001	      -0.2084122	       0.5057213
1.6162109375000e-001	      -0.2231833	       0.5013184
1.6210937500000e-001	      -0.2389563	       0.5198867
1.6259765625000e-001	      -0.2535973	       0.5637246
1.6308593750000e-001	      -0.2693048	        0.570666
1.6357421875000e-001	      -0.2811111	        0.582507
1.6406250000000e-001	      -0.2920533	       0.5951149
1.6455078125000e-001	      -0.3030622	       0.6195054
1.6503906250000e-001	      -0.3138109	       0.6205152
1.6552734375000e-001	      -0.3238128	       0.6238309
1.6601562500000e-001	      -0.3335151	       0.6365638
1.6650390625000e-001	      -0.3429953	       0.6429496
1.6699218750000e-001	      -0.3524694	       0.6639666
1.6748046875000e-001	      -0.3616857	       0.6660763
1.6796875000000e-001	      -0.3689704	       0.6610921
1.6845703125000e-001	      -0.3765637	       0.6672794
1.6894531250000e-001	      -0.3825672	       0.6806374
1.6943359375000e-001	      -0.3858592	       0.6820211
1.6992187500000e-001	      -0.3896143	       0.6919135
1.7041015625000e-001	      -0.3908479	       0.6828232
1.7089843750000e-001	      -0.3882472	       0.6842357
1.7138671875000e-001	      -0.3729221	       0.6730566
1.7187500000000e-001	      -0.3480574	       0.6689091
1.7236328125000e-001	      -0.3273509	       0.6829952
1.7285156250000e-001	      -0.3083769	       0.6707743
1.7333984375000e-001	      -0.2990322	       0.6514441
1.7382812500000e-001	      -0.2971919	        0.650945
1.7431640625000e-001	      -0.2936452	       0.6429305
1.7480468750000e-001	      -0.2906773	       0.6259984
1.7529296875000e-001	      -0.2871119	       0.6209695
1.7578125000000e-001	       -0.283829	       0.6020734
1.7626953125000e-001	      -0.2798702	       0.6018358
1.7675781250000e-001	      -0.2748912	       0.5815861
1.7724609375000e-001	      -0.2690867	        0.569783
1.7773437500000e-001	      -0.2631379	       0.5519835
1.7822265625000e-001	      -0.2558266	       0.5312579
1.7871093750000e-001	      -0.2478857	       0.5210997
1.7919921875000e-001	      -0.2401991	       0.5173281
1.7968750000000e-001	      -0.2317419	       0.4882953
1.8017578125000e-001	       -0.221856	       0.4595009
1.8066406250000e-001	      -0.2114076	       0.4621981
1.8115234375000e-001	      -0.1994691	       0.4353836
1.8164062500000e-001	      -0.1879606	         0.41052
1.8212890625000e-001	      -0.1770608	       0.3891337
1.8261718750000e-001	      -0.1666429	       0.3665291
1.8310546875000e-001	      -0.1554272	       0.3518495
1.8359375000000e-001	      -0.1394864	       0.3235473
1.8408203125000e-001	      -0.1243309	       0.3126287
1.8457031250000e-001	       -0.109966	        0.290112
1.8505859375000e-001	     -0.09460381	       0.2655828
1.8554687500000e-001	     -0.07916182	         0.23817
1.8603515625000e-001	     -0.06378844	       0.2365152
1.8652343750000e-001	      -0.0482906	       0.1766852
1.8701171875000e-001	     -0.03281966	       0.1677838
1.8750000000000e-001	     -0.01646878	       0.1608868
1.8798828125000e-001	   -0.0008663491	        0.114358
1.8847656250000e-001	      0.01601334	       0.0976968
1.8896484375000e-001	      0.03242172	      0.07677188
1.8945312500000e-001	      0.04870845	      0.05819431
1.8994140625000e-001	       0.0646376	      0.06082834
1.9042968750000e-001	      0.08145457	      0.01650677
1.9091796875000e-001	      0.09585216	     -0.01736728
1.9140625000000e-001	        0.109407	     -0.02526969
1.9189453125000e-001	       0.1259796	      -0.0468236
1.9238281250000e-001	       0.1417024	     -0.07368078
1.9287109375000e-001	       0.1600114	      -0.1058196
1.9335937500000e-001	       0.1766188	      -0.1267876
1.9384765625000e-001	       0.1897009	      -0.1275752
1.9433593750000e-001	        0.204209	      -0.1676918
1.9482421875000e-001	       0.2180105	      -0.1831966
1.9531250000000e-001	       0.2325789	       -0.176238
1.9580078125000e-001	       0.2466074	      -0.1882483
1.9628906250000e-001	        0.259833	      -0.2182983
1.9677734375000e-001	       0.2733064	        -0.21629
1.9726562500000e-001	       0.2858414	      -0.2414203
1.9775390625000e-001	       0.2978984	      -0.2602982
1.9824218750000e-001	       0.3087201	       -0.277949
1.9873046875000e-001	       0.3201425	      -0.2818473
1.9921875000000e-001	       0.3310564	      -0.2848647
1.9970703125000e-001	       0.3401389	      -0.3164844
2.0019531250000e-001	        0.349113	       -0.324542
2.0068359375000e-001	       0.3578102	      -0.3333667
2.0117187500000e-001	       0.3667725	      -0.3394575
2.0166015625000e-001	       0.3733025	      -0.3493689
2.0214843750000e-001	       0.3781079	       -0.342478
2.0263671875000e-001	       0.3823674	      -0.3272992
2.0312500000000e-001	       0.3848526	      -0.3129053
2.0361328125000e-001	        0.388938	      -0.3477732
2.0410156250000e-001	       0.3893802	       -0.367792
2.0458984375000e-001	       0.3811713	      -0.3378317
2.0507812500000e-001	       0.3639894	      -0.3232874
2.0556640625000e-001	       0.3479849	      -0.3448157
2.0605468750000e-001	       0.3362369	      -0.3308781
2.0654296875000e-001	       0.3269676	       -0.313084
2.0703125000000e-001	       0.3218301	       -0.318414
2.0751953125000e-001	       0.3178295	      -0.2971644
2.0800781250000e-001	       0.3127477	      -0.2933462
2.0849609375000e-001	       0.3077636	      -0.2881814
2.0898437500000e-001	       0.3031037	      -0.2671155
2.0947265625000e-001	       0.2974804	      -0.2776097
2.0996093750000e-001	       0.2901594	      -0.2579277
2.1044921875000e-001	       0.2852609	      -0.2464992
2.1093750000000e-001	       0.2768549	      -0.2230755
2.1142578125000e-001	       0.2697279	      -0.2102569
2.1191406250000e-001	       0.2658094	      -0.1989539
2.1240234375000e-001	       0.2589048	      -0.1810597
2.1289062500000e-001	       0.2542987	      -0.1412977
2.1337890625000e-001	       0.2454211	      -0.1246323
2.1386718750000e-001	       0.2340247	       -0.125417
2.1435546875000e-001	       0.2226347	      -0.1039235
2.1484375000000e-001	       0.2106838	     -0.09989669
2.1533203125000e-001	       0.1975957	     -0.05836541
2.1582031250000e-001	       0.1844854	     -0.03822551
2.1630859375000e-001	       0.1705524	     -0.02979035
2.1679687500000e-001	       0.1559522	       0.0066752
2.1728515625000e-001	       0.1422601	      0.01756096
2.1777343750000e-001	       0.1274775	      0.05091671
2.1826171875000e-001	       0.1118218	      0.08321404
2.1875000000000e-001	      0.09627561	      0.09764647
2.1923828125000e-001	      0.08062181	       0.1063432
2.1972656250000e-001	      0.06399613	       0.1534716
2.2021484375000e-001	      0.04667826	       0.1535785
2.2070312500000e-001	      0.03026229	       0.1672451
2.2119140625000e-001	      0.01420419	       0.1883435
2.2167968750000e-001	    -0.002573264	       0.2234946
2.2216796875000e-001	       -0.019779	       0.2584521
2.2265625000000e-001	      -0.0396685	       0.2695318
2.2314453125000e-001	     -0.05716437	       0.2802092
2.2363281250000e-001	     -0.07211231	       0.3117149
2.2412109375000e-001	     -0.08890669	       0.3327051
2.2460937500000e-001	      -0.1059189	        0.339874
2.2509765625000e-001	      -0.1229837	       0.3993169
2.2558593750000e-001	      -0.1391453	       0.4018157
2.2607421875000e-001	      -0.1556561	       0.4268952
2.2656250000000e-001	      -0.1722473	       0.4623331
2.2705078125000e-001	      -0.1873081	        0.473038
2.2753906250000e-001	       -0.202212	       0.4888811
2.2802734375000e-001	      -0.2171563	       0.5125634
2.2851562500000e-001	      -0.2324285	       0.5278674
2.2900390625000e-001	       -0.246723	       0.5415616
2.2949218750000e-001	      -0.2598097	       0.5766556
2.2998046875000e-001	        -0.27408	       0.5774287
2.3046875000000e-001	      -0.2866848	       0.5765314
2.3095703125000e-001	      -0.3010919	       0.6016923
2.3144531250000e-001	      -0.3136569	       0.6043546
2.3193359375000e-001	      -0.3233779	       0.6068103
2.3242187500000e-001	      -0.3322919	       0.6327528
2.3291015625000e-001	       -0.338515	       0.6377956
2.3339843750000e-001	      -0.3491297	       0.6579199
2.3388671875000e-001	      -0.3589291	       0.6664503
2.3437500000000e-001	      -0.3666212	       0.6600681
2.3486328125000e-001	      -0.3735397	       0.6730821
2.3535156250000e-001	      -0.3796124	       0.6704546
2.3583984375000e-001	      -0.3854861	       0.6668885
2.3632812500000e-001	      -0.3891203	        0.664625
2.3681640625000e-001	      -0.3907568	        0.660401
2.3730468750000e-001	      -0.3895438	       0.6804713
2.3779296875000e-001	      -0.3801741	       0.6698395
2.3828125000000e-001	      -0.3579955	       0.6507047
2.3876953125000e-001	      -0.3349857	       0.6600221
2.3925781250000e-001	      -0.3159976	       0.6671427
2.3974609375000e-001	      -0.3038754	       0.6543041
2.4023437500000e-001	      -0.2977703	        0.636782
2.4072265625000e-001	      -0.2942469	       0.6620282
2.4121093750000e-001	      -0.2890872	       0.6333575
2.4169921875000e-001	      -0.2863844	       0.6140931
2.4218750000000e-001	      -0.2831594	       0.6082092
2.4267578125000e-001	      -0.2804951	       0.5786468
2.4316406250000e-001	      -0.2762415	       0.5815774
2.4365234375000e-001	      -0.2705467	          0.5739
2.4414062500000e-001	      -0.2652973	       0.5522224
2.4462890625000e-001	      -0.2574317	       0.5557557
2.4511718750000e-001	      -0.2500214	       0.5452676
2.4560546875000e-001	      -0.2413362	       0.5196925
2.4609375000000e-001	      -0.2327035	       0.5087672
2.4658203125000e-001	      -0.2235778	        0.494082
2.4707031250000e-001	      -0.2136535	       0.4932777
2.4755859375000e-001	      -0.2023038	       0.4762918
2.4804687500000e-001	      -0.1912098	       0.4433622
2.4853515625000e-001	      -0.1799273	       0.4181337
2.4902343750000e-001	      -0.1684629	       0.3980336
2.4951171875000e-001	      -0.1561151	       0.3691525
2.5000000000000e-001	      -0.1427122	       0.3555269
2.5048828125000e-001	      -0.1291813	       0.3412973
2.5097656250000e-001	       -0.116613	       0.3059712
2.5146484375000e-001	      -0.1030127	       0.2798795
2.5195312500000e-001	     -0.08580203	       0.2659173
2.5244140625000e-001	     -0.06975498	       0.2480918
2.5292968750000e-001	     -0.05206759	       0.2257073
2.5341796875000e-001	     -0.03628108	       0.1996377
2.5390625000000e-001	     -0.02087545	       0.1621656
2.5439453125000e-001	     -0.00426461	       0.1486258
2.5488281250000e-001	      0.01164989	       0.1281763
2.5537109375000e-001	      0.02802379	       0.1117296
2.5585937500000e-001	       0.0427735	      0.07544776
2.5634765625000e-001	      0.05853927	      0.05318318
2.5683593750000e-001	      0.07481194	       0.0255821
2.5732421875000e-001	      0.09055649	      0.01376509
2.5781250000000e-001	       0.1072885	     -0.01025856
2.5830078125000e-001	       0.1233978	     -0.02747308
2.5878906250000e-001	       0.1381975	     -0.02909111
2.5927734375000e-001	        0.153998	     -0.06749206
2.5976562500000e-001	       0.1697708	     -0.08684161
2.6025390625000e-001	       0.1834221	      -0.1037626
2.6074218750000e-001	       0.1990423	      -0.1189515
2.6123046875000e-001	       0.2146401	      -0.1515013
2.6171875000000e-001	       0.2275376	      -0.1821616
