Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 0-Z:0-Z
4.2480468750000e-002	      -0.2152458	       0.1333225
4.2968750000000e-002	      -0.2183053	       0.1060906
4.3457031250000e-002	      -0.2216849	       0.1090062
4.3945312500000e-002	      -0.2235461	       0.1007075
4.4433593750000e-002	       -0.226792	       0.1047416
4.4921875000000e-002	      -0.2318936	      0.09979353
4.5410156250000e-002	      -0.2349352	       0.1066375
4.5898437500000e-002	       -0.234928	       0.1074206
4.6386718750000e-002	      -0.2364723	       0.1088156
4.6875000000000e-002	      -0.2342326	       0.1191209
4.7363281250000e-002	       -0.235545	       0.1177309
4.7851562500000e-002	      -0.2397373	       0.1080622
4.8339843750000e-002	      -0.2396595	       0.1207193
4.8828125000000e-002	      -0.2416759	       0.1152632
4.9316406250000e-002	      -0.2420474	      0.08715266
4.9804687500000e-002	       -0.242627	       0.1140449
5.0292968750000e-002	      -0.2431952	       0.1061585
5.0781250000000e-002	      -0.2436455	       0.1179518
5.1269531250000e-002	      -0.2439272	        0.117386
5.1757812500000e-002	      -0.2442581	       0.1028826
5.2246093750000e-002	      -0.2445454	       0.1009212
5.2734375000000e-002	      -0.2445097	       0.1042536
5.3222656250000e-002	      -0.2457553	       0.1016131
5.3710937500000e-002	       -0.247734	       0.0879637
5.4199218750000e-002	       -0.249991	       0.0863962
5.4687500000000e-002	      -0.2512218	      0.08648148
5.5175781250000e-002	      -0.2545061	       0.1253976
5.5664062500000e-002	      -0.2575056	       0.1074592
5.6152343750000e-002	      -0.2586343	       0.1196806
5.6640625000000e-002	       -0.260147	       0.1225524
5.7128906250000e-002	       -0.260264	       0.1202981
5.7617187500000e-002	      -0.2572758	       0.1212249
5.8105468750000e-002	      -0.2557274	       0.1316903
5.8593750000000e-002	      -0.2532247	       0.1166322
5.9082031250000e-002	      -0.2490246	       0.1143356
5.9570312500000e-002	      -0.2461919	       0.1200616
6.0058593750000e-002	      -0.2427528	       0.1119802
6.0546875000000e-002	      -0.2396369	       0.1207539
6.1035156250000e-002	      -0.2350388	       0.1136489
6.1523437500000e-002	       -0.230339	       0.1154764
6.2011718750000e-002	      -0.2252494	       0.1026831
6.2500000000000e-002	      -0.2194759	       0.1262996
6.2988281250000e-002	      -0.2147417	       0.1229861
6.3476562500000e-002	      -0.2087961	       0.1142621
6.3964843750000e-002	      -0.2017665	       0.1294518
6.4453125000000e-002	      -0.1968907	       0.1174357
6.4941406250000e-002	      -0.1938023	       0.1146988
6.5429687500000e-002	      -0.1851278	       0.1139977
6.5917968750000e-002	      -0.1765289	       0.1176202
6.6406250000000e-002	       -0.168972	       0.1123538
6.6894531250000e-002	      -0.1573569	       0.1201049
6.7382812500000e-002	        -0.14887	        0.124253
6.7871093750000e-002	      -0.1428249	       0.1434108
6.8359375000000e-002	      -0.1337947	       0.1266304
6.8847656250000e-002	      -0.1263139	       0.1214469
6.9335937500000e-002	      -0.1170876	       0.1135671
6.9824218750000e-002	      -0.1087718	        0.107711
7.0312500000000e-002	      -0.1012301	       0.1189188
7.0800781250000e-002	     -0.09219889	      0.09609267
7.1289062500000e-002	      -0.0839648	       0.1327319
7.1777343750000e-002	     -0.07539992	       0.1272106
7.2265625000000e-002	     -0.06631043	       0.1267876
7.2753906250000e-002	     -0.05800175	       0.1302093
7.3242187500000e-002	     -0.04875901	       0.1294139
7.3730468750000e-002	      -0.0399559	       0.1353947
7.4218750000000e-002	      -0.0318292	       0.1346895
7.4707031250000e-002	     -0.02169025	       0.1346431
7.5195312500000e-002	      -0.0138023	       0.1345884
7.5683593750000e-002	    -0.005878088	       0.1631677
7.6171875000000e-002	     0.002905203	       0.1330552
7.6660156250000e-002	     0.009143446	       0.1284553
7.7148437500000e-002	      0.01741221	       0.1510901
7.7636718750000e-002	      0.02854998	       0.1314462
7.8125000000000e-002	      0.03675039	       0.1369904
7.8613281250000e-002	      0.04483632	       0.1469715
7.9101562500000e-002	      0.05366746	       0.1555731
7.9589843750000e-002	      0.06187687	       0.1191638
8.0078125000000e-002	       0.0708109	       0.1364532
8.0566406250000e-002	      0.07881492	       0.1298981
8.1054687500000e-002	      0.08512833	       0.1412848
8.1542968750000e-002	      0.09311364	       0.1368323
8.2031250000000e-002	       0.1018052	       0.1456952
8.2519531250000e-002	       0.1086152	       0.1345507
8.3007812500000e-002	       0.1150372	       0.1306562
8.3496093750000e-002	       0.1228634	       0.1720776
8.3984375000000e-002	       0.1298742	       0.1688971
8.4472656250000e-002	       0.1364654	       0.1625498
8.4960937500000e-002	       0.1406953	       0.1695873
8.5449218750000e-002	       0.1467552	       0.1707451
8.5937500000000e-002	        0.153304	       0.1643319
8.6425781250000e-002	       0.1599735	       0.1734385
8.6914062500000e-002	       0.1693829	       0.1712222
8.7402343750000e-002	       0.1732405	        0.158944
8.7890625000000e-002	       0.1779806	       0.1635846
8.8378906250000e-002	       0.1830427	       0.1651276
8.8867187500000e-002	       0.1880915	        0.163322
8.9355468750000e-002	       0.1916886	       0.1705222
8.9843750000000e-002	       0.1953074	       0.1754789
9.0332031250000e-002	       0.2004976	       0.1700897
9.0820312500000e-002	       0.2045609	       0.1802169
9.1308593750000e-002	       0.2082746	       0.1823169
9.1796875000000e-002	       0.2113697	       0.1725729
9.2285156250000e-002	       0.2149066	       0.1678603
9.2773437500000e-002	       0.2187635	       0.1618011
9.3261718750000e-002	       0.2215421	       0.1687986
9.3750000000000e-002	       0.2244356	       0.1837504
9.4238281250000e-002	       0.2271438	       0.1779318
9.4726562500000e-002	       0.2312646	       0.1718185
9.5214843750000e-002	       0.2353444	       0.1853797
9.5703125000000e-002	       0.2355966	       0.1519057
9.6191406250000e-002	       0.2373779	       0.1625158
9.6679687500000e-002	       0.2373202	       0.1751085
9.7167968750000e-002	       0.2381162	       0.1654807
9.7656250000000e-002	       0.2426001	       0.1711264
9.8144531250000e-002	       0.2442547	        0.179609
9.8632812500000e-002	       0.2459178	       0.1768556
9.9121093750000e-002	       0.2475814	       0.1731018
9.9609375000000e-002	       0.2479202	       0.1645715
1.0009765625000e-001	        0.248177	       0.1877729
1.0058593750000e-001	       0.2488511	       0.1890972
1.0107421875000e-001	       0.2506673	       0.1834387
1.0156250000000e-001	       0.2507404	       0.1742955
1.0205078125000e-001	       0.2512682	       0.1826151
1.0253906250000e-001	       0.2532848	       0.1701234
1.0302734375000e-001	       0.2552141	       0.1782614
1.0351562500000e-001	       0.2577071	       0.1912936
1.0400390625000e-001	       0.2609836	       0.1643786
1.0449218750000e-001	       0.2637052	       0.1771992
1.0498046875000e-001	       0.2648489	       0.1475341
1.0546875000000e-001	       0.2681805	       0.1495374
1.0595703125000e-001	       0.2703512	       0.1599373
1.0644531250000e-001	       0.2727145	       0.1578578
1.0693359375000e-001	       0.2757302	       0.1543423
1.0742187500000e-001	       0.2739131	       0.1429884
1.0791015625000e-001	        0.270297	       0.1568388
1.0839843750000e-001	       0.2682087	       0.1473039
1.0888671875000e-001	       0.2662461	       0.1454093
1.0937500000000e-001	       0.2630642	       0.1739096
1.0986328125000e-001	       0.2590103	       0.1480197
1.1035156250000e-001	       0.2552364	       0.1631469
1.1083984375000e-001	       0.2515361	       0.1647688
1.1132812500000e-001	       0.2471218	       0.1416295
1.1181640625000e-001	       0.2421441	       0.1587918
1.1230468750000e-001	       0.2369523	       0.1518999
1.1279296875000e-001	       0.2314661	       0.1520049
1.1328125000000e-001	       0.2253265	       0.1651449
1.1376953125000e-001	       0.2191843	       0.1601301
1.1425781250000e-001	       0.2122941	       0.1405379
1.1474609375000e-001	       0.2079075	        0.148443
1.1523437500000e-001	        0.200011	       0.1626612
1.1572265625000e-001	       0.1906066	       0.1517972
1.1621093750000e-001	       0.1829993	       0.1350747
1.1669921875000e-001	       0.1721411	       0.1498471
1.1718750000000e-001	       0.1638879	       0.1521719
1.1767578125000e-001	       0.1576328	       0.1406445
1.1816406250000e-001	        0.148721	       0.1670636
1.1865234375000e-001	       0.1403343	       0.1588837
1.1914062500000e-001	       0.1311103	       0.1387343
1.1962890625000e-001	       0.1219496	       0.1467856
1.2011718750000e-001	       0.1139641	       0.1405202
1.2060546875000e-001	       0.1053835	       0.1421432
1.2109375000000e-001	      0.09639838	       0.1500747
1.2158203125000e-001	      0.08801815	       0.1610473
1.2207031250000e-001	      0.07893706	       0.1560802
1.2255859375000e-001	      0.06881525	       0.1445219
1.2304687500000e-001	      0.06072273	       0.1372908
1.2353515625000e-001	      0.05218773	       0.1236155
1.2402343750000e-001	      0.04333536	       0.1427446
1.2451171875000e-001	      0.03345996	       0.1394861
1.2500000000000e-001	      0.02302981	       0.1353823
1.2548828125000e-001	      0.01539795	       0.1591463
1.2597656250000e-001	     0.007071303	       0.1502355
1.2646484375000e-001	    -0.001296945	       0.1561619
1.2695312500000e-001	    -0.008153347	       0.1409729
1.2744140625000e-001	     -0.01797599	       0.1333594
1.2792968750000e-001	      -0.0261461	       0.1326462
1.2841796875000e-001	     -0.03442243	       0.1435089
1.2890625000000e-001	     -0.04421405	       0.1474199
1.2939453125000e-001	     -0.05288323	       0.1505578
1.2988281250000e-001	     -0.06120426	       0.1237442
1.3037109375000e-001	     -0.06972237	       0.1447942
1.3085937500000e-001	     -0.07707759	       0.1456925
1.3134765625000e-001	     -0.08485482	       0.1299748
1.3183593750000e-001	     -0.09307222	       0.1423931
1.3232421875000e-001	      -0.1010296	       0.1313432
1.3281250000000e-001	      -0.1082016	       0.1541918
1.3330078125000e-001	      -0.1163882	       0.1390676
1.3378906250000e-001	      -0.1237219	       0.1368134
1.3427734375000e-001	      -0.1300543	       0.1257632
1.3476562500000e-001	      -0.1365537	       0.1324263
1.3525390625000e-001	      -0.1422338	       0.1425759
1.3574218750000e-001	      -0.1497868	        0.119837
1.3623046875000e-001	      -0.1575544	        0.120313
1.3671875000000e-001	      -0.1657595	        0.129771
1.3720703125000e-001	      -0.1705064	       0.1310214
1.3769531250000e-001	       -0.173954	       0.1313179
1.3818359375000e-001	      -0.1801225	       0.1151086
1.3867187500000e-001	      -0.1853333	       0.1214894
1.3916015625000e-001	      -0.1910384	        0.124368
1.3964843750000e-001	       -0.196743	       0.1209338
1.4013671875000e-001	      -0.2002956	       0.1207167
1.4062500000000e-001	      -0.2046556	       0.1135563
1.4111328125000e-001	      -0.2087369	       0.1268467
1.4160156250000e-001	      -0.2129714	       0.1127607
1.4208984375000e-001	      -0.2157761	         0.10539
1.4257812500000e-001	      -0.2199688	      0.09946203
1.4306640625000e-001	      -0.2232632	       0.1288158
1.4355468750000e-001	      -0.2263248	       0.1272702
1.4404296875000e-001	      -0.2289584	       0.1283859
1.4453125000000e-001	      -0.2333287	       0.1244314
1.4501953125000e-001	      -0.2383485	       0.1116933
1.4550781250000e-001	       -0.239353	       0.1384949
1.4599609375000e-001	       -0.240769	      0.09662395
1.4648437500000e-001	      -0.2405544	        0.122037
1.4697265625000e-001	      -0.2380159	       0.1273153
1.4746093750000e-001	      -0.2415949	       0.1133126
1.4794921875000e-001	      -0.2438163	       0.1090086
1.4843750000000e-001	      -0.2438641	       0.1209104
1.4892578125000e-001	      -0.2447147	       0.1154561
1.4941406250000e-001	      -0.2457458	       0.1070643
1.4990234375000e-001	         -0.2459	       0.1106804
1.5039062500000e-001	      -0.2453399	       0.1165079
1.5087890625000e-001	      -0.2446239	       0.1236504
1.5136718750000e-001	      -0.2443236	       0.1055327
1.5185546875000e-001	      -0.2442908	       0.1086283
1.5234375000000e-001	      -0.2438768	       0.1239764
1.5283203125000e-001	      -0.2430755	       0.1324847
1.5332031250000e-001	       -0.242257	        0.115834
1.5380859375000e-001	      -0.2419314	       0.1091918
1.5429687500000e-001	      -0.2423152	       0.1151656
1.5478515625000e-001	      -0.2425209	        0.127585
1.5527343750000e-001	      -0.2450739	       0.1399179
1.5576171875000e-001	      -0.2473206	        0.132473
1.5625000000000e-001	      -0.2490556	       0.1179309
1.5673828125000e-001	      -0.2519854	       0.1021823
1.5722656250000e-001	      -0.2509054	       0.1253167
1.5771484375000e-001	      -0.2482852	       0.1426349
1.5820312500000e-001	      -0.2466832	       0.1135155
1.5869140625000e-001	       -0.244567	        0.101074
1.5917968750000e-001	      -0.2419809	        0.124377
1.5966796875000e-001	      -0.2401546	       0.1170092
1.6015625000000e-001	      -0.2378057	       0.1032212
1.6064453125000e-001	      -0.2344343	       0.1211648
1.6113281250000e-001	      -0.2311466	       0.1255649
1.6162109375000e-001	       -0.226483	       0.1244478
1.6210937500000e-001	      -0.2220691	       0.1265799
1.6259765625000e-001	      -0.2170381	        0.115332
1.6308593750000e-001	      -0.2111972	        0.137042
1.6357421875000e-001	      -0.2053445	       0.1273703
1.6406250000000e-001	      -0.1981879	       0.1208455
1.6455078125000e-001	      -0.1944468	        0.114494
1.6503906250000e-001	      -0.1900802	       0.1311361
1.6552734375000e-001	      -0.1816371	       0.1419996
1.6601562500000e-001	       -0.172361	       0.1190098
1.6650390625000e-001	      -0.1628424	       0.1312883
1.6699218750000e-001	      -0.1521538	       0.1164814
1.6748046875000e-001	      -0.1454787	       0.1176671
1.6796875000000e-001	      -0.1376216	         0.11654
1.6845703125000e-001	       -0.129389	       0.1064513
1.6894531250000e-001	      -0.1220623	      0.09371336
1.6943359375000e-001	      -0.1133096	        0.106673
1.6992187500000e-001	      -0.1049542	       0.1233279
1.7041015625000e-001	     -0.09541157	       0.1376335
1.7089843750000e-001	     -0.08656669	       0.1250194
1.7138671875000e-001	     -0.07788312	       0.1088668
1.7187500000000e-001	     -0.06937575	       0.1315412
1.7236328125000e-001	      -0.0605174	       0.1285423
1.7285156250000e-001	     -0.05018028	       0.1274485
1.7333984375000e-001	       -0.042082	       0.1179273
1.7382812500000e-001	     -0.03421085	       0.1259621
1.7431640625000e-001	     -0.02489457	       0.1316879
1.7480468750000e-001	     -0.01567396	       0.1418189
1.7529296875000e-001	    -0.008084059	       0.1282963
1.7578125000000e-001	   -0.0002112678	       0.1319346
1.7626953125000e-001	     0.007763444	       0.1399281
1.7675781250000e-001	      0.01492201	       0.1062477
1.7724609375000e-001	      0.02535927	       0.1338634
1.7773437500000e-001	      0.03563858	        0.124341
1.7822265625000e-001	      0.04328073	       0.1204593
1.7871093750000e-001	      0.05214754	       0.1280662
1.7919921875000e-001	      0.05993224	       0.1334439
1.7968750000000e-001	        0.068293	       0.1430324
1.8017578125000e-001	      0.07685613	       0.1397127
1.8066406250000e-001	      0.08457411	       0.1602985
1.8115234375000e-001	      0.09247964	       0.1480863
1.8164062500000e-001	       0.1009611	       0.1436059
1.8212890625000e-001	       0.1086162	       0.1570762
1.8261718750000e-001	       0.1159164	       0.1309544
1.8310546875000e-001	       0.1234722	       0.1378806
1.8359375000000e-001	       0.1296923	       0.1572875
1.8408203125000e-001	       0.1361566	       0.1386072
1.8457031250000e-001	       0.1433589	       0.1503072
1.8505859375000e-001	        0.147697	       0.1512876
1.8554687500000e-001	       0.1530727	        0.152575
1.8603515625000e-001	       0.1601275	       0.1524406
1.8652343750000e-001	       0.1677399	       0.1644186
1.8701171875000e-001	       0.1757365	       0.1771431
1.8750000000000e-001	       0.1790541	       0.1576969
1.8798828125000e-001	       0.1831285	       0.1532843
1.8847656250000e-001	       0.1878041	       0.1738868
1.8896484375000e-001	       0.1917923	       0.1598052
1.8945312500000e-001	       0.1973347	       0.1416529
1.8994140625000e-001	       0.2003293	       0.1587625
1.9042968750000e-001	       0.2042491	       0.1731082
1.9091796875000e-001	       0.2084383	       0.1612291
1.9140625000000e-001	       0.2127436	       0.1766018
1.9189453125000e-001	       0.2163935	       0.1740478
1.9238281250000e-001	       0.2187075	       0.1667216
1.9287109375000e-001	       0.2224056	       0.1583184
1.9335937500000e-001	       0.2259228	        0.150418
1.9384765625000e-001	       0.2277208	       0.1650035
1.9433593750000e-001	       0.2308523	       0.1500552
1.9482421875000e-001	       0.2351111	       0.1848034
1.9531250000000e-001	       0.2371906	       0.1770086
1.9580078125000e-001	       0.2378223	       0.1556723
1.9628906250000e-001	       0.2385707	       0.1796022
1.9677734375000e-001	       0.2374031	       0.1844089
1.9726562500000e-001	        0.239817	       0.1844307
1.9775390625000e-001	       0.2440897	       0.1829033
1.9824218750000e-001	       0.2446084	       0.1730958
1.9873046875000e-001	       0.2457227	       0.1800301
1.9921875000000e-001	       0.2465211	       0.1826522
1.9970703125000e-001	       0.2467967	       0.1726753
2.0019531250000e-001	       0.2477366	       0.1820851
2.0068359375000e-001	       0.2468573	       0.1723933
2.0117187500000e-001	       0.2470448	       0.1566945
2.0166015625000e-001	       0.2482281	       0.1701538
2.0214843750000e-001	       0.2475946	       0.1634167
2.0263671875000e-001	       0.2480243	       0.1737739
2.0312500000000e-001	       0.2482396	       0.1750751
2.0361328125000e-001	       0.2499752	       0.1704347
2.0410156250000e-001	        0.252629	       0.1749025
2.0458984375000e-001	       0.2528538	       0.1788556
2.0507812500000e-001	       0.2556824	       0.1866719
2.0556640625000e-001	       0.2587107	        0.180803
2.0605468750000e-001	       0.2604915	       0.1808302
2.0654296875000e-001	       0.2641737	       0.1734683
2.0703125000000e-001	       0.2656764	       0.1741702
2.0751953125000e-001	       0.2635237	       0.1821768
2.0800781250000e-001	       0.2630212	       0.1834882
2.0849609375000e-001	        0.260798	       0.1752426
2.0898437500000e-001	       0.2586226	       0.1663114
2.0947265625000e-001	       0.2562784	       0.1689424
2.0996093750000e-001	       0.2530779	       0.1706717
2.1044921875000e-001	       0.2500812	       0.1557749
2.1093750000000e-001	       0.2467401	       0.1491048
2.1142578125000e-001	       0.2416147	       0.1619611
2.1191406250000e-001	        0.236261	        0.160549
2.1240234375000e-001	       0.2307759	       0.1728178
2.1289062500000e-001	       0.2249602	       0.1630729
2.1337890625000e-001	       0.2196238	       0.1551905
2.1386718750000e-001	       0.2131859	       0.1529015
2.1435546875000e-001	       0.2079642	       0.1484706
2.1484375000000e-001	       0.2035878	       0.1450816
2.1533203125000e-001	       0.1954496	       0.1407923
2.1582031250000e-001	       0.1873067	       0.1318304
2.1630859375000e-001	        0.179195	       0.1430356
2.1679687500000e-001	       0.1680306	       0.1718499
2.1728515625000e-001	       0.1609492	       0.1641674
2.1777343750000e-001	       0.1550058	       0.1598561
2.1826171875000e-001	       0.1467408	       0.1479572
2.1875000000000e-001	       0.1375418	       0.1446152
2.1923828125000e-001	       0.1282348	       0.1174383
2.1972656250000e-001	       0.1194059	       0.1617004
2.2021484375000e-001	       0.1109031	       0.1385039
2.2070312500000e-001	       0.1030827	       0.1341929
2.2119140625000e-001	      0.09370921	       0.1651213
2.2167968750000e-001	       0.0846622	       0.1287032
2.2216796875000e-001	      0.07619231	       0.1347728
2.2265625000000e-001	      0.06773289	       0.1474939
2.2314453125000e-001	      0.05878254	       0.1535405
2.2363281250000e-001	      0.04901157	        0.137567
2.2412109375000e-001	      0.04048391	       0.1237986
2.2460937500000e-001	      0.03009506	       0.1664007
2.2509765625000e-001	      0.02077391	       0.1404514
2.2558593750000e-001	      0.01271512	       0.1261475
2.2607421875000e-001	     0.003996713	       0.1581664
2.2656250000000e-001	    -0.001562782	       0.1441832
2.2705078125000e-001	    -0.009137633	       0.1529883
2.2753906250000e-001	     -0.02028543	       0.1423861
2.2802734375000e-001	     -0.02893718	       0.1347874
2.2851562500000e-001	     -0.03678845	       0.1450413
2.2900390625000e-001	     -0.04518948	       0.1332072
2.2949218750000e-001	     -0.05341959	       0.1307453
2.2998046875000e-001	     -0.06187193	       0.1448553
2.3046875000000e-001	     -0.07109805	       0.1440242
2.3095703125000e-001	     -0.07899195	       0.1240019
2.3144531250000e-001	     -0.08626756	       0.1374554
2.3193359375000e-001	     -0.09446268	       0.1283737
2.3242187500000e-001	      -0.1013478	       0.1285091
2.3291015625000e-001	      -0.1087466	       0.1057268
2.3339843750000e-001	      -0.1167625	       0.1095314
2.3388671875000e-001	      -0.1239758	       0.1270576
2.3437500000000e-001	       -0.132316	       0.1303602
2.3486328125000e-001	      -0.1368407	       0.1078929
2.3535156250000e-001	      -0.1425152	       0.1320218
2.3583984375000e-001	      -0.1504603	       0.1340774
2.3632812500000e-001	      -0.1586759	       0.1262887
2.3681640625000e-001	      -0.1677603	       0.1274466
2.3730468750000e-001	      -0.1708527	       0.1252863
2.3779296875000e-001	      -0.1741969	       0.1357333
2.3828125000000e-001	      -0.1798026	       0.1223613
2.3876953125000e-001	      -0.1861496	       0.1225986
2.3925781250000e-001	      -0.1912141	       0.1126485
2.3974609375000e-001	      -0.1960456	       0.1270411
2.4023437500000e-001	      -0.2004509	       0.1063379
2.4072265625000e-001	      -0.2046383	       0.1059796
2.4121093750000e-001	      -0.2078303	       0.1266245
2.4169921875000e-001	      -0.2119695	       0.1164719
2.4218750000000e-001	      -0.2164378	       0.1034467
2.4267578125000e-001	      -0.2200486	       0.1165173
2.4316406250000e-001	      -0.2237373	       0.1223047
2.4365234375000e-001	      -0.2265198	      0.09512112
2.4414062500000e-001	      -0.2295487	       0.1054091
2.4462890625000e-001	      -0.2347974	      0.09921586
2.4511718750000e-001	      -0.2386104	       0.1184259
2.4560546875000e-001	      -0.2395308	       0.1098957
2.4609375000000e-001	      -0.2403582	       0.1159342
2.4658203125000e-001	       -0.238286	       0.1113233
2.4707031250000e-001	      -0.2371963	       0.1061679
2.4755859375000e-001	      -0.2416428	       0.1050333
2.4804687500000e-001	      -0.2433923	       0.1027042
2.4853515625000e-001	      -0.2439651	       0.1123671
2.4902343750000e-001	      -0.2447925	      0.08802057
2.4951171875000e-001	      -0.2451228	      0.09686141
2.5000000000000e-001	      -0.2452429	       0.1017723
2.5048828125000e-001	      -0.2461737	       0.1004347
2.5097656250000e-001	      -0.2462005	       0.1257019
2.5146484375000e-001	      -0.2461108	       0.1268996
2.5195312500000e-001	      -0.2461254	       0.1125693
2.5244140625000e-001	       -0.245961	        0.102644
2.5292968750000e-001	      -0.2459338	      0.09713257
2.5341796875000e-001	      -0.2457123	      0.09768609
2.5390625000000e-001	       -0.246853	      0.09818716
2.5439453125000e-001	      -0.2468284	      0.08663376
2.5488281250000e-001	      -0.2485109	       0.1000021
2.5537109375000e-001	      -0.2515645	       0.1173634
2.5585937500000e-001	      -0.2534273	       0.1185652
2.5634765625000e-001	      -0.2554715	      0.09205245
2.5683593750000e-001	      -0.2569489	       0.1173873
2.5732421875000e-001	      -0.2550668	       0.1147482
2.5781250000000e-001	      -0.2532495	       0.1059216
2.5830078125000e-001	        -0.25169	        0.121028
2.5878906250000e-001	      -0.2493845	       0.1116362
2.5927734375000e-001	        -0.24752	       0.1099554
2.5976562500000e-001	      -0.2443369	       0.1131632
2.6025390625000e-001	      -0.2406647	       0.1002968
2.6074218750000e-001	      -0.2381064	       0.1090344
2.6123046875000e-001	      -0.2339726	       0.1314599
2.6171875000000e-001	       -0.228681	       0.1416039
2.6220703125000e-001	      -0.2243962	       0.1092012
2.6269531250000e-001	      -0.2194108	       0.1000505
2.6318359375000e-001	       -0.213518	       0.1251417
2.6367187500000e-001	      -0.2068564	       0.1337258
2.6416015625000e-001	      -0.2009442	       0.1204824
2.6464843750000e-001	      -0.1971423	       0.1030881
2.6513671875000e-001	      -0.1897185	       0.1044236
2.6562500000000e-001	       -0.181299	       0.1450951
