Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 0-Z:0-Z
4.1503906250000e-002	      -0.4977271	       0.4208981
4.1992187500000e-002	      -0.4968667	       0.4294665
4.2480468750000e-002	      -0.4884897	       0.4325998
4.2968750000000e-002	      -0.4760333	       0.4217338
4.3457031250000e-002	      -0.4627727	        0.396564
4.3945312500000e-002	       -0.450282	       0.4132524
4.4433593750000e-002	      -0.4394312	       0.3968605
4.4921875000000e-002	      -0.4256861	       0.4112874
4.5410156250000e-002	      -0.4154236	       0.4124277
4.5898437500000e-002	      -0.4042118	       0.3914617
4.6386718750000e-002	         -0.3945	       0.4108448
4.6875000000000e-002	      -0.3858717	       0.3801187
4.7363281250000e-002	      -0.3764435	       0.3746854
4.7851562500000e-002	      -0.3660427	       0.3722569
4.8339843750000e-002	      -0.3539402	        0.373048
4.8828125000000e-002	      -0.3429325	       0.3690532
4.9316406250000e-002	      -0.3314689	       0.3651801
4.9804687500000e-002	      -0.3191819	       0.3577135
5.0292968750000e-002	      -0.3062461	       0.3362894
5.0781250000000e-002	      -0.2920916	        0.330554
5.1269531250000e-002	      -0.2765645	       0.3233774
5.1757812500000e-002	      -0.2598835	       0.3058702
5.2246093750000e-002	      -0.2457532	       0.2854949
5.2734375000000e-002	       -0.229273	       0.2840693
5.3222656250000e-002	      -0.2093243	       0.2734211
5.3710937500000e-002	      -0.1902772	       0.2390943
5.4199218750000e-002	      -0.1680398	       0.2211602
5.4687500000000e-002	      -0.1472248	       0.2484127
5.5175781250000e-002	      -0.1282996	       0.2284091
5.5664062500000e-002	      -0.1070553	       0.2110896
5.6152343750000e-002	     -0.08567521	       0.1916834
5.6640625000000e-002	      -0.0628542	       0.1820033
5.7128906250000e-002	     -0.04099612	       0.1724561
5.7617187500000e-002	     -0.01871518	       0.1586502
5.8105468750000e-002	     0.004019977	       0.1318527
5.8593750000000e-002	      0.02708476	       0.1096966
5.9082031250000e-002	      0.05028322	      0.09061418
5.9570312500000e-002	      0.07311998	       0.1049646
6.0058593750000e-002	      0.09750345	      0.08620637
6.0546875000000e-002	        0.120459	       0.0797306
6.1035156250000e-002	        0.143675	      0.04376651
6.1523437500000e-002	       0.1669958	      0.03253175
6.2011718750000e-002	       0.1900162	       0.0166916
6.2500000000000e-002	       0.2120303	     0.001827887
6.2988281250000e-002	       0.2320782	    -0.002088145
6.3476562500000e-002	       0.2534042	    -0.001781729
6.3964843750000e-002	       0.2724492	     -0.01931078
6.4453125000000e-002	       0.2919881	     -0.03503627
6.4941406250000e-002	       0.3146011	     -0.04611896
6.5429687500000e-002	       0.3349751	     -0.04075917
6.5917968750000e-002	       0.3532757	     -0.04787042
6.6406250000000e-002	       0.3714019	     -0.09279148
6.6894531250000e-002	        0.388893	     -0.07448475
6.7382812500000e-002	       0.4049616	     -0.08548898
6.7871093750000e-002	       0.4202103	       -0.107449
6.8359375000000e-002	        0.434251	      -0.1005992
6.8847656250000e-002	       0.4482196	      -0.1072992
6.9335937500000e-002	       0.4601056	      -0.1200359
6.9824218750000e-002	       0.4708827	      -0.1287568
7.0312500000000e-002	       0.4812669	      -0.1204163
7.0800781250000e-002	       0.4908372	      -0.1326751
7.1289062500000e-002	       0.4986049	      -0.1110337
7.1777343750000e-002	       0.5047142	      -0.1259408
7.2265625000000e-002	       0.5082123	      -0.1353592
7.2753906250000e-002	       0.5111175	      -0.1469706
7.3242187500000e-002	       0.5135801	      -0.1401576
7.3730468750000e-002	       0.5131484	      -0.1147079
7.4218750000000e-002	       0.5103851	      -0.1215143
7.4707031250000e-002	       0.4989891	      -0.1474578
7.5195312500000e-002	       0.4846491	       -0.117968
7.5683593750000e-002	       0.4695871	      -0.1176998
7.6171875000000e-002	       0.4550367	      -0.1278072
7.6660156250000e-002	       0.4423201	      -0.1241691
7.7148437500000e-002	       0.4293556	      -0.1048038
7.7636718750000e-002	       0.4164717	      -0.1046247
7.8125000000000e-002	       0.4047003	      -0.1022375
7.8613281250000e-002	       0.3927403	     -0.08575091
7.9101562500000e-002	        0.381645	     -0.07289986
7.9589843750000e-002	        0.370213	     -0.06788062
8.0078125000000e-002	       0.3576731	     -0.07802617
8.0566406250000e-002	       0.3451929	     -0.07610542
8.1054687500000e-002	       0.3327531	     -0.04586724
8.1542968750000e-002	       0.3182578	     -0.01376381
8.2031250000000e-002	       0.3053125	     -0.01989515
8.2519531250000e-002	       0.2907324	     -0.01757194
8.3007812500000e-002	       0.2722665	     -0.01289427
8.3496093750000e-002	       0.2537092	     0.001043994
8.3984375000000e-002	       0.2341218	       0.0450176
8.4472656250000e-002	       0.2149443	      0.04161528
8.4960937500000e-002	       0.1977725	      0.04817735
8.5449218750000e-002	       0.1786052	      0.06205403
8.5937500000000e-002	       0.1591269	      0.06260974
8.6425781250000e-002	         0.13882	      0.09242868
8.6914062500000e-002	       0.1173418	      0.08497196
8.7402343750000e-002	      0.09551759	      0.08132999
8.7890625000000e-002	      0.07182014	        0.115445
8.8378906250000e-002	      0.04787823	       0.1210137
8.8867187500000e-002	      0.02521391	       0.1355347
8.9355468750000e-002	     0.001903596	       0.1551854
8.9843750000000e-002	     -0.02204767	       0.1709773
9.0332031250000e-002	     -0.04515033	       0.1796445
9.0820312500000e-002	     -0.06879852	        0.201969
9.1308593750000e-002	     -0.09255716	       0.2125679
9.1796875000000e-002	      -0.1168131	       0.2432475
9.2285156250000e-002	      -0.1409625	       0.2228811
9.2773437500000e-002	      -0.1636596	       0.2239836
9.3261718750000e-002	      -0.1865238	       0.2603194
9.3750000000000e-002	      -0.2080192	       0.2698251
9.4238281250000e-002	       -0.227725	       0.2767746
9.4726562500000e-002	      -0.2509575	       0.2722257
9.5214843750000e-002	      -0.2733614	       0.3074226
9.5703125000000e-002	      -0.2934833	       0.3088273
9.6191406250000e-002	      -0.3126559	       0.3329306
9.6679687500000e-002	      -0.3314854	       0.3335838
9.7167968750000e-002	       -0.350036	       0.3336365
9.7656250000000e-002	      -0.3687441	       0.3417998
9.8144531250000e-002	      -0.3858111	       0.3434692
9.8632812500000e-002	      -0.4017597	       0.3660757
9.9121093750000e-002	      -0.4175757	       0.3854391
9.9609375000000e-002	      -0.4319922	       0.3878568
1.0009765625000e-001	       -0.444387	       0.4065813
1.0058593750000e-001	       -0.456589	       0.3967607
1.0107421875000e-001	      -0.4663777	        0.430198
1.0156250000000e-001	      -0.4762968	       0.4245931
1.0205078125000e-001	       -0.484467	       0.4148984
1.0253906250000e-001	      -0.4899674	       0.4364084
1.0302734375000e-001	      -0.4974888	       0.4014429
1.0351562500000e-001	      -0.5030883	       0.4171383
1.0400390625000e-001	      -0.5085345	       0.4162069
1.0449218750000e-001	      -0.5079155	       0.4248335
1.0498046875000e-001	      -0.5022168	       0.4337318
1.0546875000000e-001	      -0.4920349	       0.4302617
1.0595703125000e-001	      -0.4765861	       0.4102404
1.0644531250000e-001	       -0.463145	       0.4088151
1.0693359375000e-001	      -0.4492913	       0.4254281
1.0742187500000e-001	      -0.4363622	       0.4196016
1.0791015625000e-001	      -0.4259782	        0.423369
1.0839843750000e-001	      -0.4136843	       0.4066797
1.0888671875000e-001	      -0.4015708	       0.4094871
1.0937500000000e-001	      -0.3918108	       0.3903052
1.0986328125000e-001	        -0.38219	       0.3901272
1.1035156250000e-001	       -0.371619	       0.3797449
1.1083984375000e-001	      -0.3600204	       0.3485599
1.1132812500000e-001	      -0.3480936	       0.3284756
1.1181640625000e-001	       -0.336999	       0.3516662
1.1230468750000e-001	      -0.3261286	       0.3433825
1.1279296875000e-001	       -0.311098	       0.3265066
1.1328125000000e-001	       -0.295205	       0.3293974
1.1376953125000e-001	      -0.2778932	       0.3074667
1.1425781250000e-001	      -0.2580239	       0.2939164
1.1474609375000e-001	      -0.2412664	       0.3025628
1.1523437500000e-001	      -0.2244205	       0.2952631
1.1572265625000e-001	      -0.2058438	       0.2868414
1.1621093750000e-001	      -0.1873461	       0.2435659
1.1669921875000e-001	      -0.1682988	       0.2639616
1.1718750000000e-001	      -0.1478298	       0.2418046
1.1767578125000e-001	      -0.1271882	       0.2156145
1.1816406250000e-001	      -0.1057888	       0.2152241
1.1865234375000e-001	      -0.0839849	       0.1980537
1.1914062500000e-001	     -0.06246148	        0.185078
1.1962890625000e-001	     -0.03951863	       0.1679056
1.2011718750000e-001	     -0.01684771	        0.140158
1.2060546875000e-001	     0.006507064	       0.1234045
1.2109375000000e-001	       0.0308865	       0.1322594
1.2158203125000e-001	      0.05438647	       0.1038132
1.2207031250000e-001	      0.07939802	      0.08944147
1.2255859375000e-001	       0.1024532	       0.0669918
1.2304687500000e-001	       0.1244106	      0.06988167
1.2353515625000e-001	        0.147064	      0.06333288
1.2402343750000e-001	        0.168089	      0.04367845
1.2451171875000e-001	       0.1915549	      0.02697628
1.2500000000000e-001	       0.2170161	      0.00737953
1.2548828125000e-001	        0.239472	      0.00462037
1.2597656250000e-001	        0.261566	     -0.02472137
1.2646484375000e-001	       0.2826913	      -0.0354158
1.2695312500000e-001	       0.3021389	     -0.03210086
1.2744140625000e-001	       0.3219525	     -0.04510142
1.2792968750000e-001	       0.3412193	     -0.06145885
1.2841796875000e-001	       0.3590075	     -0.06836394
1.2890625000000e-001	        0.377278	     -0.07220281
1.2939453125000e-001	       0.3950425	     -0.08773378
1.2988281250000e-001	       0.4107475	     -0.08167866
1.3037109375000e-001	       0.4255028	      -0.0931546
1.3085937500000e-001	       0.4388814	      -0.1085358
1.3134765625000e-001	       0.4520511	      -0.1233305
1.3183593750000e-001	       0.4650009	      -0.1108812
1.3232421875000e-001	       0.4742712	       -0.127985
1.3281250000000e-001	       0.4843566	      -0.1178244
1.3330078125000e-001	       0.4935523	      -0.1455825
1.3378906250000e-001	       0.5029404	      -0.1511045
1.3427734375000e-001	       0.5111419	      -0.1212292
1.3476562500000e-001	       0.5135977	      -0.1321011
1.3525390625000e-001	       0.5151743	       -0.135754
1.3574218750000e-001	       0.5144734	      -0.1387128
1.3623046875000e-001	       0.5105316	      -0.1236756
1.3671875000000e-001	       0.5004178	      -0.1319243
1.3720703125000e-001	       0.4866599	      -0.1397535
1.3769531250000e-001	       0.4726867	      -0.1275377
1.3818359375000e-001	       0.4589326	      -0.1393252
1.3867187500000e-001	        0.446373	      -0.1331844
1.3916015625000e-001	       0.4335539	      -0.1064521
1.3964843750000e-001	       0.4215681	      -0.1037782
1.4013671875000e-001	       0.4107028	       -0.102058
1.4062500000000e-001	       0.3994352	      -0.1082864
1.4111328125000e-001	       0.3883853	     -0.07976855
1.4160156250000e-001	       0.3776527	     -0.07814914
1.4208984375000e-001	       0.3683948	     -0.07710565
1.4257812500000e-001	       0.3559558	     -0.08073408
1.4306640625000e-001	       0.3422428	     -0.05051838
1.4355468750000e-001	          0.3281	     -0.04046325
1.4404296875000e-001	       0.3106348	     -0.04133692
1.4453125000000e-001	       0.2972394	     -0.02217095
1.4501953125000e-001	        0.283306	     -0.01261052
1.4550781250000e-001	       0.2675238	     -0.01993659
1.4599609375000e-001	       0.2505566	     0.008398273
1.4648437500000e-001	       0.2315775	      0.02216726
1.4697265625000e-001	       0.2127366	      0.02397479
1.4746093750000e-001	       0.1934347	      0.05081918
1.4794921875000e-001	       0.1739239	      0.05546147
1.4843750000000e-001	       0.1541076	      0.06313707
1.4892578125000e-001	       0.1336983	      0.07367465
1.4941406250000e-001	       0.1121967	      0.08238114
1.4990234375000e-001	        0.088931	       0.1007853
1.5039062500000e-001	      0.06662315	       0.1278797
1.5087890625000e-001	      0.04423528	       0.1355364
1.5136718750000e-001	      0.02125183	       0.1508464
1.5185546875000e-001	    -0.002527381	       0.1469239
1.5234375000000e-001	     -0.02682028	       0.1759702
1.5283203125000e-001	     -0.04991655	        0.194299
1.5332031250000e-001	     -0.07304554	       0.1863673
1.5380859375000e-001	     -0.09435987	       0.2135387
1.5429687500000e-001	      -0.1159613	       0.2162519
1.5478515625000e-001	      -0.1398436	       0.2335576
1.5527343750000e-001	      -0.1631502	       0.2561431
1.5576171875000e-001	      -0.1845437	       0.2568919
1.5625000000000e-001	      -0.2064541	       0.2919557
1.5673828125000e-001	       -0.228734	       0.2912122
1.5722656250000e-001	      -0.2503806	       0.3004405
1.5771484375000e-001	      -0.2714097	       0.3110444
1.5820312500000e-001	      -0.2904607	       0.3119415
1.5869140625000e-001	      -0.3097265	       0.3301488
1.5917968750000e-001	      -0.3288018	       0.3462584
1.5966796875000e-001	      -0.3464406	       0.3448702
1.6015625000000e-001	      -0.3642507	       0.3490154
1.6064453125000e-001	      -0.3810879	       0.3660967
1.6113281250000e-001	      -0.3965288	       0.3822478
1.6162109375000e-001	      -0.4115804	       0.3877776
1.6210937500000e-001	       -0.423616	       0.3716148
1.6259765625000e-001	      -0.4357545	       0.3896871
1.6308593750000e-001	      -0.4479416	        0.410142
1.6357421875000e-001	      -0.4597953	       0.4034789
1.6406250000000e-001	      -0.4710063	       0.3901689
1.6455078125000e-001	      -0.4775905	       0.4098155
1.6503906250000e-001	      -0.4842026	       0.4049617
1.6552734375000e-001	      -0.4897094	       0.4347438
1.6601562500000e-001	      -0.4938735	       0.4174704
1.6650390625000e-001	      -0.4969991	       0.4268601
1.6699218750000e-001	      -0.4969049	       0.4384835
1.6748046875000e-001	      -0.4930132	       0.4169918
1.6796875000000e-001	      -0.4829864	       0.4096034
1.6845703125000e-001	      -0.4687129	       0.4114672
1.6894531250000e-001	      -0.4549788	       0.4033496
1.6943359375000e-001	      -0.4413871	       0.4043034
1.6992187500000e-001	      -0.4296397	       0.3958921
1.7041015625000e-001	      -0.4182807	       0.3901768
1.7089843750000e-001	      -0.4075253	       0.3813228
1.7138671875000e-001	      -0.3973001	       0.3801654
1.7187500000000e-001	      -0.3897907	       0.3782776
1.7236328125000e-001	      -0.3829887	       0.3700532
1.7285156250000e-001	      -0.3717005	        0.348341
1.7333984375000e-001	      -0.3600278	        0.361052
1.7382812500000e-001	      -0.3453992	       0.3649563
1.7431640625000e-001	       -0.331418	       0.3571707
1.7480468750000e-001	      -0.3208448	       0.3382796
1.7529296875000e-001	      -0.3066533	       0.3289955
1.7578125000000e-001	      -0.2924857	       0.3169364
1.7626953125000e-001	      -0.2762465	       0.3143211
1.7675781250000e-001	      -0.2588444	       0.3026432
1.7724609375000e-001	      -0.2417601	       0.2839867
1.7773437500000e-001	      -0.2242855	       0.2840201
1.7822265625000e-001	      -0.2061039	       0.2534954
1.7871093750000e-001	      -0.1879985	       0.2506051
1.7919921875000e-001	      -0.1691979	       0.2190388
1.7968750000000e-001	      -0.1494261	       0.2248303
1.8017578125000e-001	      -0.1282719	       0.2007934
1.8066406250000e-001	      -0.1069357	       0.2055139
1.8115234375000e-001	     -0.08574844	       0.1956566
1.8164062500000e-001	     -0.06291487	       0.1724248
1.8212890625000e-001	     -0.03987155	       0.1450282
1.8261718750000e-001	     -0.01873648	       0.1238216
1.8310546875000e-001	     0.003215662	       0.1237936
1.8359375000000e-001	      0.02543635	        0.117413
1.8408203125000e-001	      0.04804547	       0.1065091
1.8457031250000e-001	      0.07258066	      0.09060793
1.8505859375000e-001	      0.09631076	      0.07876088
1.8554687500000e-001	       0.1200407	      0.06671331
1.8603515625000e-001	       0.1434374	      0.03441545
1.8652343750000e-001	       0.1661828	      0.03170613
1.8701171875000e-001	       0.1887192	       0.0343637
1.8750000000000e-001	       0.2110962	      0.02295658
1.8798828125000e-001	       0.2331531	    -0.005428756
1.8847656250000e-001	       0.2549775	     -0.01479665
1.8896484375000e-001	       0.2762879	     -0.01681683
1.8945312500000e-001	       0.2964094	     -0.02649888
1.8994140625000e-001	       0.3165477	      -0.0558465
1.9042968750000e-001	       0.3365512	       -0.069561
1.9091796875000e-001	       0.3557092	      -0.0526729
1.9140625000000e-001	       0.3738656	     -0.06101016
1.9189453125000e-001	       0.3887773	     -0.05766259
1.9238281250000e-001	       0.4034176	     -0.05193306
1.9287109375000e-001	       0.4203804	     -0.08299923
1.9335937500000e-001	       0.4355286	     -0.09459345
1.9384765625000e-001	       0.4526112	     -0.07564332
1.9433593750000e-001	       0.4644842	      -0.1208301
1.9482421875000e-001	       0.4733541	      -0.1242829
1.9531250000000e-001	       0.4840054	      -0.1323572
1.9580078125000e-001	       0.4923667	      -0.1382787
1.9628906250000e-001	        0.500112	      -0.1338978
1.9677734375000e-001	       0.5064956	      -0.1563391
1.9726562500000e-001	       0.5114208	       -0.165559
1.9775390625000e-001	        0.515352	      -0.1533035
1.9824218750000e-001	        0.516225	      -0.1358309
1.9873046875000e-001	       0.5150673	      -0.1524741
1.9921875000000e-001	       0.5081902	      -0.1411293
1.9970703125000e-001	       0.4966814	      -0.1374898
2.0019531250000e-001	       0.4831496	      -0.1215742
2.0068359375000e-001	       0.4691425	      -0.1285357
2.0117187500000e-001	       0.4563999	      -0.1294501
2.0166015625000e-001	       0.4445761	      -0.1045189
2.0214843750000e-001	       0.4334368	      -0.1026415
2.0263671875000e-001	       0.4203248	     -0.09815759
2.0312500000000e-001	       0.4075559	      -0.1049818
2.0361328125000e-001	       0.3943405	     -0.08896152
2.0410156250000e-001	       0.3802387	     -0.09301919
2.0458984375000e-001	       0.3709816	     -0.08224132
2.0507812500000e-001	       0.3606744	     -0.07429885
2.0556640625000e-001	       0.3482248	     -0.06063368
2.0605468750000e-001	       0.3345065	     -0.05180796
2.0654296875000e-001	       0.3199895	     -0.06810303
2.0703125000000e-001	       0.3049548	     -0.03492063
2.0751953125000e-001	       0.2895806	    -0.007072531
2.0800781250000e-001	       0.2722721	    -0.006890363
2.0849609375000e-001	       0.2546488	      -0.0100543
2.0898437500000e-001	       0.2371525	      0.01201309
2.0947265625000e-001	       0.2187628	      0.02654269
2.0996093750000e-001	       0.1997542	      0.04793006
2.1044921875000e-001	       0.1797469	      0.04426958
2.1093750000000e-001	       0.1586066	      0.05764647
2.1142578125000e-001	       0.1374676	      0.07830372
2.1191406250000e-001	       0.1133261	      0.07644547
2.1240234375000e-001	      0.09041403	       0.1102977
2.1289062500000e-001	      0.06824904	       0.1097027
2.1337890625000e-001	      0.04689687	       0.1178905
2.1386718750000e-001	      0.02803325	       0.1516207
2.1435546875000e-001	     0.004168051	       0.1571569
2.1484375000000e-001	     -0.02149704	       0.1765382
2.1533203125000e-001	     -0.04507951	       0.1792784
2.1582031250000e-001	     -0.06871236	       0.1972378
2.1630859375000e-001	     -0.09175213	       0.2203375
2.1679687500000e-001	      -0.1153801	       0.2238107
2.1728515625000e-001	      -0.1389632	        0.238607
2.1777343750000e-001	      -0.1616095	       0.2551874
2.1826171875000e-001	      -0.1845854	       0.2750698
2.1875000000000e-001	      -0.2071823	       0.2724023
2.1923828125000e-001	      -0.2294813	       0.2978423
2.1972656250000e-001	      -0.2511972	       0.3191704
2.2021484375000e-001	      -0.2717256	       0.2969357
2.2070312500000e-001	      -0.2915184	       0.3028551
2.2119140625000e-001	      -0.3119538	       0.3378635
2.2167968750000e-001	      -0.3300738	       0.3338749
2.2216796875000e-001	      -0.3461146	       0.3434726
2.2265625000000e-001	      -0.3654999	       0.3574288
2.2314453125000e-001	      -0.3830755	       0.3644186
2.2363281250000e-001	      -0.3999169	       0.3757996
2.2412109375000e-001	      -0.4158978	       0.3814604
2.2460937500000e-001	      -0.4268906	       0.3823354
2.2509765625000e-001	      -0.4387971	       0.3788931
2.2558593750000e-001	      -0.4509189	       0.4148626
2.2607421875000e-001	      -0.4623639	       0.4204003
2.2656250000000e-001	      -0.4715608	        0.422974
2.2705078125000e-001	      -0.4800149	       0.4316656
2.2753906250000e-001	      -0.4877839	       0.4315219
2.2802734375000e-001	      -0.4946407	       0.4185666
2.2851562500000e-001	      -0.4994223	       0.4296387
2.2900390625000e-001	       -0.502497	       0.4308217
2.2949218750000e-001	      -0.5032163	       0.4134904
2.2998046875000e-001	      -0.5009609	       0.4317215
2.3046875000000e-001	      -0.4919991	        0.434493
2.3095703125000e-001	      -0.4773002	       0.4153927
2.3144531250000e-001	      -0.4626815	       0.4027666
2.3193359375000e-001	       -0.450556	       0.4185994
2.3242187500000e-001	      -0.4391839	       0.4182785
2.3291015625000e-001	      -0.4264655	       0.4019678
2.3339843750000e-001	      -0.4140858	       0.3980079
2.3388671875000e-001	      -0.3997724	       0.3844348
2.3437500000000e-001	      -0.3898108	       0.3587458
2.3486328125000e-001	      -0.3808681	       0.3741783
2.3535156250000e-001	      -0.3704584	        0.374653
2.3583984375000e-001	      -0.3604599	       0.3594948
2.3632812500000e-001	      -0.3484219	       0.3594897
2.3681640625000e-001	      -0.3367412	       0.3545295
2.3730468750000e-001	      -0.3237908	        0.340427
2.3779296875000e-001	      -0.3095705	       0.3167041
2.3828125000000e-001	      -0.2949057	       0.2979127
2.3876953125000e-001	      -0.2791722	       0.3153648
2.3925781250000e-001	      -0.2620247	       0.2918273
2.3974609375000e-001	      -0.2440936	       0.2922346
2.4023437500000e-001	      -0.2264543	       0.2855385
2.4072265625000e-001	      -0.2081246	        0.264819
2.4121093750000e-001	      -0.1892954	       0.2671633
2.4169921875000e-001	      -0.1681208	       0.2254878
2.4218750000000e-001	      -0.1486893	       0.2200796
2.4267578125000e-001	      -0.1295321	       0.2190843
2.4316406250000e-001	      -0.1080212	       0.2100418
2.4365234375000e-001	     -0.08777362	       0.1935983
2.4414062500000e-001	     -0.06567836	       0.1753795
2.4462890625000e-001	     -0.04121257	       0.1622652
2.4511718750000e-001	     -0.01791007	       0.1611087
2.4560546875000e-001	     0.005631397	       0.1354643
2.4609375000000e-001	       0.0283847	       0.1318475
2.4658203125000e-001	      0.05214859	       0.1147886
2.4707031250000e-001	      0.07684829	      0.08151775
2.4755859375000e-001	       0.1006353	      0.08244179
2.4804687500000e-001	       0.1245301	      0.06550344
2.4853515625000e-001	       0.1470102	      0.06571568
2.4902343750000e-001	       0.1697736	      0.04595212
2.4951171875000e-001	       0.1926667	      0.02576414
2.5000000000000e-001	       0.2151974	      0.01859254
2.5048828125000e-001	       0.2377929	       -0.017058
2.5097656250000e-001	       0.2588925	     -0.01611325
2.5146484375000e-001	       0.2797908	     -0.01851594
2.5195312500000e-001	       0.2978443	     -0.04866901
2.5244140625000e-001	       0.3176578	     -0.07622174
2.5292968750000e-001	       0.3381472	      -0.0838241
2.5341796875000e-001	       0.3579612	     -0.09335424
2.5390625000000e-001	       0.3782723	     -0.08059978
2.5439453125000e-001	       0.3934026	      -0.0895273
2.5488281250000e-001	        0.408991	      -0.1046732
2.5537109375000e-001	       0.4238588	     -0.09746887
2.5585937500000e-001	       0.4383573	      -0.1025445
2.5634765625000e-001	       0.4520195	      -0.1301362
2.5683593750000e-001	       0.4642392	      -0.1359134
2.5732421875000e-001	       0.4751587	      -0.1235812
2.5781250000000e-001	       0.4848479	      -0.1421184
2.5830078125000e-001	       0.4937901	      -0.1503693
2.5878906250000e-001	       0.5017676	      -0.1241474
2.5927734375000e-001	       0.5082642	      -0.1282532
2.5976562500000e-001	       0.5131674	      -0.1512101
2.6025390625000e-001	       0.5149213	      -0.1468309
2.6074218750000e-001	       0.5152916	      -0.1545171
2.6123046875000e-001	       0.5120712	      -0.1559436
2.6171875000000e-001	       0.5044864	      -0.1534068
2.6220703125000e-001	       0.4931679	      -0.1390096
