Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 0-Z:0-Z
4.1015625000000e-002	     -0.03526772	       0.1307678
4.1503906250000e-002	      -0.0276618	       0.1348892
4.1992187500000e-002	     -0.02100767	       0.1460728
4.2480468750000e-002	     -0.01296158	       0.1393494
4.2968750000000e-002	    -0.006479872	       0.1152958
4.3457031250000e-002	    0.0005886306	       0.1501183
4.3945312500000e-002	     0.007433099	       0.1670883
4.4433593750000e-002	      0.01283604	       0.1477976
4.4921875000000e-002	      0.02105562	        0.155164
4.5410156250000e-002	      0.02827213	       0.1656794
4.5898437500000e-002	      0.03442765	        0.171633
4.6386718750000e-002	       0.0399257	       0.1809613
4.6875000000000e-002	      0.04593776	       0.1775123
4.7363281250000e-002	      0.05333539	       0.1654615
4.7851562500000e-002	      0.05950366	       0.1638985
4.8339843750000e-002	      0.06546659	       0.1858626
4.8828125000000e-002	      0.07156618	       0.1812519
4.9316406250000e-002	      0.07705287	       0.1533871
4.9804687500000e-002	      0.08242265	       0.1688926
5.0292968750000e-002	      0.08721782	       0.1613174
5.0781250000000e-002	      0.09337109	       0.1865521
5.1269531250000e-002	      0.09841305	       0.1963483
5.1757812500000e-002	       0.1022841	       0.2046628
5.2246093750000e-002	       0.1059784	       0.1998606
5.2734375000000e-002	       0.1079351	       0.2054271
5.3222656250000e-002	       0.1119788	       0.2050922
5.3710937500000e-002	       0.1160914	       0.1866076
5.4199218750000e-002	       0.1217872	       0.1949584
5.4687500000000e-002	       0.1262372	       0.1709025
5.5175781250000e-002	       0.1275367	       0.1780064
5.5664062500000e-002	        0.130658	       0.2031637
5.6152343750000e-002	         0.13296	       0.1702293
5.6640625000000e-002	       0.1348938	       0.1776237
5.7128906250000e-002	       0.1359601	       0.1861385
5.7617187500000e-002	       0.1363892	       0.2026159
5.8105468750000e-002	       0.1389335	       0.2125358
5.8593750000000e-002	       0.1404337	       0.1828187
5.9082031250000e-002	         0.14187	       0.2121748
5.9570312500000e-002	       0.1438171	       0.2220299
6.0058593750000e-002	       0.1458643	       0.1848615
6.0546875000000e-002	       0.1467432	       0.1892158
6.1035156250000e-002	       0.1464189	       0.2055475
6.1523437500000e-002	       0.1474855	       0.2104834
6.2011718750000e-002	       0.1483759	       0.2045338
6.2500000000000e-002	       0.1510257	       0.1953079
6.2988281250000e-002	       0.1506007	       0.2192225
6.3476562500000e-002	       0.1497785	       0.2223274
6.3964843750000e-002	       0.1492496	       0.1934675
6.4453125000000e-002	       0.1480679	       0.2038688
6.4941406250000e-002	       0.1502939	       0.2367198
6.5429687500000e-002	       0.1516114	       0.2171899
6.5917968750000e-002	       0.1532107	       0.1987039
6.6406250000000e-002	       0.1553184	       0.1909965
6.6894531250000e-002	       0.1585377	        0.205779
6.7382812500000e-002	       0.1639478	       0.1978407
6.7871093750000e-002	       0.1686323	       0.1992456
6.8359375000000e-002	       0.1734183	       0.1743224
6.8847656250000e-002	        0.177571	       0.1802014
6.9335937500000e-002	       0.1794324	       0.1908931
6.9824218750000e-002	       0.1804806	       0.1821358
7.0312500000000e-002	       0.1813439	       0.1751644
7.0800781250000e-002	       0.1818796	       0.1960334
7.1289062500000e-002	       0.1819284	       0.1999652
7.1777343750000e-002	       0.1808204	       0.2004198
7.2265625000000e-002	       0.1777269	       0.2124972
7.2753906250000e-002	       0.1742306	       0.1963345
7.3242187500000e-002	       0.1721883	       0.1859967
7.3730468750000e-002	       0.1685406	       0.1916847
7.4218750000000e-002	       0.1663001	        0.199718
7.4707031250000e-002	        0.162296	       0.1841097
7.5195312500000e-002	       0.1551733	       0.1894392
7.5683593750000e-002	       0.1493631	       0.1973956
7.6171875000000e-002	       0.1424334	       0.1943747
7.6660156250000e-002	       0.1359223	       0.1801627
7.7148437500000e-002	       0.1294876	       0.1697624
7.7636718750000e-002	       0.1230297	       0.1698663
7.8125000000000e-002	       0.1155802	        0.176476
7.8613281250000e-002	       0.1078749	       0.1876988
7.9101562500000e-002	       0.1005676	       0.1747958
7.9589843750000e-002	      0.09250737	       0.1646256
8.0078125000000e-002	      0.08519135	       0.1640908
8.0566406250000e-002	      0.07825678	       0.1693199
8.1054687500000e-002	      0.07079142	       0.1672018
8.1542968750000e-002	      0.06346648	        0.168716
8.2031250000000e-002	      0.05655141	        0.156898
8.2519531250000e-002	      0.05134295	       0.1576218
8.3007812500000e-002	      0.04322795	       0.1623679
8.3496093750000e-002	      0.03509322	       0.1461868
8.3984375000000e-002	      0.02688983	       0.1456903
8.4472656250000e-002	       0.0175719	       0.1544489
8.4960937500000e-002	      0.01256628	       0.1703073
8.5449218750000e-002	     0.005485721	       0.1634452
8.5937500000000e-002	    -0.001125843	       0.1482605
8.6425781250000e-002	    -0.009167531	       0.1692646
8.6914062500000e-002	     -0.01699993	       0.1584681
8.7402343750000e-002	     -0.02265064	       0.1419275
8.7890625000000e-002	     -0.02958646	       0.1483728
8.8378906250000e-002	     -0.03644449	       0.1581011
8.8867187500000e-002	     -0.04261856	       0.1559722
8.9355468750000e-002	     -0.04880427	       0.1625179
8.9843750000000e-002	     -0.05511638	        0.157836
9.0332031250000e-002	     -0.06179255	       0.1421452
9.0820312500000e-002	      -0.0679482	       0.1554005
9.1308593750000e-002	     -0.07387235	         0.14938
9.1796875000000e-002	     -0.07825429	       0.1444228
9.2285156250000e-002	     -0.08424149	       0.1388413
9.2773437500000e-002	     -0.09198234	       0.1251853
9.3261718750000e-002	     -0.09574369	       0.1377099
9.3750000000000e-002	      -0.1002889	       0.1501522
9.4238281250000e-002	       -0.102645	       0.1169999
9.4726562500000e-002	      -0.1070533	       0.1358116
9.5214843750000e-002	      -0.1131875	       0.1426959
9.5703125000000e-002	      -0.1165465	       0.1265035
9.6191406250000e-002	      -0.1212863	       0.1349545
9.6679687500000e-002	      -0.1249232	       0.1309057
9.7167968750000e-002	      -0.1279521	       0.1586337
9.7656250000000e-002	      -0.1314462	       0.1416467
9.8144531250000e-002	      -0.1341843	       0.1345389
9.8632812500000e-002	      -0.1377753	       0.1169771
9.9121093750000e-002	      -0.1403124	       0.1211347
9.9609375000000e-002	      -0.1419405	        0.142545
1.0009765625000e-001	      -0.1441144	       0.1250441
1.0058593750000e-001	      -0.1446833	       0.1180229
1.0107421875000e-001	      -0.1455353	       0.1268846
1.0156250000000e-001	      -0.1478704	       0.1127674
1.0205078125000e-001	      -0.1488742	       0.1186509
1.0253906250000e-001	      -0.1490583	       0.1129783
1.0302734375000e-001	       -0.149879	        0.111872
1.0351562500000e-001	      -0.1505803	       0.1152102
1.0400390625000e-001	      -0.1536053	       0.1088428
1.0449218750000e-001	       -0.154902	       0.1085789
1.0498046875000e-001	      -0.1526763	       0.1158245
1.0546875000000e-001	       -0.151586	       0.1236618
1.0595703125000e-001	      -0.1512965	       0.1003933
1.0644531250000e-001	      -0.1505487	       0.1187951
1.0693359375000e-001	      -0.1513507	       0.1102362
1.0742187500000e-001	      -0.1516627	      0.09772309
1.0791015625000e-001	      -0.1531936	       0.1035282
1.0839843750000e-001	      -0.1550734	      0.09994384
1.0888671875000e-001	      -0.1566553	      0.09942679
1.0937500000000e-001	      -0.1601728	       0.1091437
1.0986328125000e-001	      -0.1631972	       0.1295736
1.1035156250000e-001	      -0.1651894	       0.1170232
1.1083984375000e-001	      -0.1670886	      0.09701898
1.1132812500000e-001	      -0.1676755	       0.1158485
1.1181640625000e-001	      -0.1687959	       0.1295182
1.1230468750000e-001	      -0.1727725	       0.1090143
1.1279296875000e-001	      -0.1727548	       0.1150591
1.1328125000000e-001	      -0.1694308	       0.1203209
1.1376953125000e-001	      -0.1672694	       0.1239631
1.1425781250000e-001	      -0.1618185	       0.1244155
1.1474609375000e-001	      -0.1580336	        0.110787
1.1523437500000e-001	        -0.15631	       0.1289159
1.1572265625000e-001	      -0.1528248	       0.1364569
1.1621093750000e-001	      -0.1488612	       0.1171397
1.1669921875000e-001	      -0.1435201	       0.1457548
1.1718750000000e-001	      -0.1380686	       0.1387779
1.1767578125000e-001	      -0.1321689	        0.122373
1.1816406250000e-001	      -0.1261877	       0.1531561
1.1865234375000e-001	      -0.1202814	       0.1217602
1.1914062500000e-001	      -0.1135619	       0.1377188
1.1962890625000e-001	      -0.1063286	       0.1344055
1.2011718750000e-001	     -0.09917806	       0.1522586
1.2060546875000e-001	     -0.09215437	       0.1389731
1.2109375000000e-001	     -0.08446649	       0.1309722
1.2158203125000e-001	      -0.0773889	        0.148589
1.2207031250000e-001	     -0.07010992	       0.1385376
1.2255859375000e-001	     -0.06189211	       0.1414928
1.2304687500000e-001	      -0.0554716	       0.1433417
1.2353515625000e-001	     -0.04844572	       0.1332957
1.2402343750000e-001	     -0.04154808	       0.1547658
1.2451171875000e-001	     -0.03527694	       0.1430922
1.2500000000000e-001	     -0.02627115	       0.1646453
1.2548828125000e-001	     -0.01809835	       0.1581536
1.2597656250000e-001	      -0.0108891	       0.1525467
1.2646484375000e-001	    -0.003295022	       0.1585914
1.2695312500000e-001	     0.004752512	       0.1759616
1.2744140625000e-001	      0.01238482	       0.1568663
1.2792968750000e-001	      0.01959889	       0.1435439
1.2841796875000e-001	      0.02579481	         0.16573
1.2890625000000e-001	      0.03176262	       0.1505949
1.2939453125000e-001	      0.03833627	       0.1593554
1.2988281250000e-001	      0.04440945	       0.1625545
1.3037109375000e-001	      0.05092103	       0.1600672
1.3085937500000e-001	      0.05803676	       0.1548658
1.3134765625000e-001	      0.06286554	       0.1688864
1.3183593750000e-001	      0.06962059	       0.1781679
1.3232421875000e-001	      0.07385658	       0.1793599
1.3281250000000e-001	      0.07706457	       0.1769383
1.3330078125000e-001	      0.08460426	       0.1736174
1.3378906250000e-001	      0.09089505	       0.1754546
1.3427734375000e-001	      0.09878039	       0.1935436
1.3476562500000e-001	       0.1025848	       0.1799806
1.3525390625000e-001	        0.105999	       0.1538881
1.3574218750000e-001	       0.1103099	       0.1804517
1.3623046875000e-001	        0.114076	       0.1768532
1.3671875000000e-001	       0.1171243	       0.1512236
1.3720703125000e-001	       0.1200883	         0.17527
1.3769531250000e-001	       0.1232323	       0.1821683
1.3818359375000e-001	       0.1266374	        0.184624
1.3867187500000e-001	       0.1291166	       0.1878258
1.3916015625000e-001	        0.131066	       0.1675903
1.3964843750000e-001	       0.1343254	       0.1915438
1.4013671875000e-001	       0.1359492	       0.1976831
1.4062500000000e-001	       0.1381157	       0.1880279
1.4111328125000e-001	       0.1394728	       0.1886139
1.4160156250000e-001	       0.1420066	       0.1934258
1.4208984375000e-001	       0.1444724	       0.1986484
1.4257812500000e-001	       0.1468731	       0.2022866
1.4306640625000e-001	       0.1473059	       0.1894214
1.4355468750000e-001	       0.1474727	       0.1937698
1.4404296875000e-001	       0.1465124	       0.2039539
1.4453125000000e-001	       0.1459587	       0.1967379
1.4501953125000e-001	       0.1493692	       0.1952887
1.4550781250000e-001	       0.1507866	        0.204348
1.4599609375000e-001	       0.1513959	       0.2108581
1.4648437500000e-001	       0.1511676	       0.2000244
1.4697265625000e-001	       0.1516345	       0.2151559
1.4746093750000e-001	       0.1514761	       0.2090897
1.4794921875000e-001	       0.1516209	       0.2140439
1.4843750000000e-001	       0.1517597	       0.2050075
1.4892578125000e-001	       0.1516803	       0.1927739
1.4941406250000e-001	       0.1527598	       0.2000556
1.4990234375000e-001	       0.1542219	       0.2031789
1.5039062500000e-001	       0.1560656	       0.1888433
1.5087890625000e-001	       0.1586417	       0.1965816
1.5136718750000e-001	       0.1620257	       0.1957631
1.5185546875000e-001	       0.1665063	       0.1944906
1.5234375000000e-001	       0.1690589	       0.1868331
1.5283203125000e-001	       0.1718055	       0.1817973
1.5332031250000e-001	       0.1746347	       0.1673409
1.5380859375000e-001	       0.1765532	        0.185479
1.5429687500000e-001	       0.1798823	       0.1924158
1.5478515625000e-001	       0.1788736	       0.1840737
1.5527343750000e-001	       0.1760528	       0.2026268
1.5576171875000e-001	       0.1741209	       0.1732067
1.5625000000000e-001	       0.1709517	       0.1802621
1.5673828125000e-001	       0.1678632	       0.1919022
1.5722656250000e-001	       0.1645768	       0.1772975
1.5771484375000e-001	       0.1605059	        0.173515
1.5820312500000e-001	       0.1554456	       0.1773058
1.5869140625000e-001	       0.1493419	       0.1776801
1.5917968750000e-001	       0.1431944	       0.1864976
1.5966796875000e-001	        0.137783	       0.1927157
1.6015625000000e-001	       0.1324738	       0.1797193
1.6064453125000e-001	       0.1259867	        0.181991
1.6113281250000e-001	       0.1180454	       0.1739372
1.6162109375000e-001	       0.1099962	        0.153579
1.6210937500000e-001	       0.1036145	       0.1700441
1.6259765625000e-001	      0.09749536	       0.1733166
1.6308593750000e-001	      0.08815561	       0.1708608
1.6357421875000e-001	      0.07958026	       0.1637132
1.6406250000000e-001	      0.07048915	       0.1723964
1.6455078125000e-001	      0.06245863	       0.1782669
1.6503906250000e-001	      0.05668039	       0.1560519
1.6552734375000e-001	      0.04999162	        0.171771
1.6601562500000e-001	      0.04288666	       0.1630904
1.6650390625000e-001	      0.03555409	       0.1519927
1.6699218750000e-001	      0.02759577	       0.1437328
1.6748046875000e-001	      0.02009612	       0.1573218
1.6796875000000e-001	      0.01299703	       0.1673597
1.6845703125000e-001	     0.006131988	       0.1666951
1.6894531250000e-001	    -0.001318181	       0.1719221
1.6943359375000e-001	    -0.007663814	       0.1564271
1.6992187500000e-001	     -0.01365653	       0.1629774
1.7041015625000e-001	     -0.02089302	       0.1456308
1.7089843750000e-001	      -0.0277903	       0.1353775
1.7138671875000e-001	     -0.03493142	       0.1527948
1.7187500000000e-001	     -0.04156074	       0.1591728
1.7236328125000e-001	     -0.04892298	       0.1616468
1.7285156250000e-001	     -0.05597841	       0.1467932
1.7333984375000e-001	     -0.06156814	       0.1494597
1.7382812500000e-001	      -0.0678084	       0.1729577
1.7431640625000e-001	     -0.07075514	       0.1569864
1.7480468750000e-001	     -0.07744715	       0.1632828
1.7529296875000e-001	     -0.08359002	       0.1309787
1.7578125000000e-001	     -0.08805729	       0.1256113
1.7626953125000e-001	     -0.09418371	       0.1392347
1.7675781250000e-001	     -0.09949821	       0.1517096
1.7724609375000e-001	      -0.1051859	       0.1815253
1.7773437500000e-001	      -0.1097405	       0.1354946
1.7822265625000e-001	      -0.1133086	       0.1454507
1.7871093750000e-001	      -0.1172575	       0.1439426
1.7919921875000e-001	      -0.1210834	       0.1476356
1.7968750000000e-001	      -0.1238885	       0.1392062
1.8017578125000e-001	      -0.1267721	       0.1495513
1.8066406250000e-001	      -0.1303976	       0.1237358
1.8115234375000e-001	      -0.1332158	         0.11341
1.8164062500000e-001	      -0.1365307	       0.1299942
1.8212890625000e-001	      -0.1389875	       0.1455739
1.8261718750000e-001	      -0.1396683	       0.1448931
1.8310546875000e-001	      -0.1421685	       0.1322405
1.8359375000000e-001	      -0.1444698	       0.1318619
1.8408203125000e-001	      -0.1473336	       0.1370579
1.8457031250000e-001	      -0.1480899	       0.1249025
1.8505859375000e-001	      -0.1466841	       0.1185354
1.8554687500000e-001	      -0.1477295	       0.1150511
1.8603515625000e-001	      -0.1478437	       0.1068382
1.8652343750000e-001	      -0.1480186	       0.1069452
1.8701171875000e-001	      -0.1478164	       0.1200585
1.8750000000000e-001	      -0.1471004	       0.1238881
1.8798828125000e-001	      -0.1476883	       0.1294295
1.8847656250000e-001	      -0.1479617	       0.1311048
1.8896484375000e-001	      -0.1465411	       0.1171903
1.8945312500000e-001	      -0.1456719	       0.1168103
1.8994140625000e-001	       -0.146148	       0.1220949
1.9042968750000e-001	      -0.1450428	       0.1251245
1.9091796875000e-001	      -0.1435186	       0.1154361
1.9140625000000e-001	       -0.143343	       0.1187413
1.9189453125000e-001	      -0.1445918	       0.1274355
1.9238281250000e-001	      -0.1484604	       0.1342834
1.9287109375000e-001	      -0.1502698	       0.1165322
1.9335937500000e-001	      -0.1520075	       0.1062135
1.9384765625000e-001	      -0.1545553	       0.1174817
1.9433593750000e-001	      -0.1534051	       0.1009668
1.9482421875000e-001	      -0.1561492	       0.1202328
1.9531250000000e-001	      -0.1587093	       0.1206336
1.9580078125000e-001	      -0.1606923	       0.1063436
1.9628906250000e-001	      -0.1611564	       0.1218498
1.9677734375000e-001	      -0.1596752	       0.1182868
1.9726562500000e-001	      -0.1581939	       0.1141838
1.9775390625000e-001	      -0.1562723	       0.1331888
1.9824218750000e-001	       -0.154241	       0.1201627
1.9873046875000e-001	      -0.1516362	        0.120063
1.9921875000000e-001	      -0.1478093	       0.1234386
1.9970703125000e-001	      -0.1444011	       0.1306861
2.0019531250000e-001	      -0.1401071	       0.1362513
2.0068359375000e-001	      -0.1342347	       0.1272832
2.0117187500000e-001	      -0.1290604	       0.1199622
2.0166015625000e-001	      -0.1233744	       0.1402856
2.0214843750000e-001	      -0.1161927	       0.1368644
2.0263671875000e-001	      -0.1098078	       0.1368748
2.0312500000000e-001	      -0.1043059	       0.1529126
2.0361328125000e-001	     -0.09797707	       0.1438886
2.0410156250000e-001	     -0.09226518	       0.1475134
2.0458984375000e-001	     -0.08445099	       0.1502817
2.0507812500000e-001	     -0.07546828	        0.156681
2.0556640625000e-001	     -0.06856276	       0.1463009
2.0605468750000e-001	     -0.06095755	        0.155081
2.0654296875000e-001	     -0.05362236	        0.160535
2.0703125000000e-001	     -0.04575628	       0.1517873
2.0751953125000e-001	     -0.03778347	       0.1585906
2.0800781250000e-001	     -0.03018445	       0.1530131
2.0849609375000e-001	     -0.02279105	       0.1332207
2.0898437500000e-001	     -0.01586545	       0.1464492
2.0947265625000e-001	    -0.009231159	       0.1557347
2.0996093750000e-001	    -0.001915205	       0.1505549
2.1044921875000e-001	     0.004610511	       0.1506118
2.1093750000000e-001	      0.01144707	       0.1490826
2.1142578125000e-001	      0.01873758	       0.1480142
2.1191406250000e-001	      0.02590877	        0.138791
2.1240234375000e-001	      0.03044466	       0.1446112
2.1289062500000e-001	      0.03663429	       0.1445144
2.1337890625000e-001	      0.04359707	       0.1613376
2.1386718750000e-001	      0.05057562	       0.1722547
2.1435546875000e-001	      0.06001095	       0.1539806
2.1484375000000e-001	      0.06385978	       0.1732314
2.1533203125000e-001	      0.06809109	       0.1525896
2.1582031250000e-001	      0.07440318	       0.1568302
2.1630859375000e-001	      0.08057022	       0.1689568
2.1679687500000e-001	      0.08593383	       0.1772414
2.1728515625000e-001	      0.09067173	       0.1889474
2.1777343750000e-001	      0.09462811	       0.1639907
2.1826171875000e-001	      0.09929528	        0.200602
2.1875000000000e-001	       0.1040517	       0.1957781
2.1923828125000e-001	       0.1085652	       0.1839958
2.1972656250000e-001	       0.1112835	       0.1885952
2.2021484375000e-001	       0.1147418	       0.1870682
2.2070312500000e-001	       0.1176029	       0.1832744
2.2119140625000e-001	       0.1195059	       0.1960905
2.2167968750000e-001	       0.1231649	       0.1790845
2.2216796875000e-001	       0.1271696	       0.1640382
2.2265625000000e-001	       0.1304852	       0.1997516
2.2314453125000e-001	       0.1315336	       0.1917345
2.2363281250000e-001	       0.1326835	       0.2058646
2.2412109375000e-001	       0.1321174	       0.1920841
2.2460937500000e-001	       0.1342083	       0.1857295
2.2509765625000e-001	       0.1379392	       0.2128638
2.2558593750000e-001	       0.1385562	       0.1968126
2.2607421875000e-001	       0.1403786	       0.1947185
2.2656250000000e-001	       0.1422067	       0.2242717
2.2705078125000e-001	       0.1425522	        0.196047
2.2753906250000e-001	       0.1438478	        0.195607
2.2802734375000e-001	       0.1449474	       0.2035338
2.2851562500000e-001	       0.1445453	       0.1994224
2.2900390625000e-001	       0.1448383	       0.1941459
2.2949218750000e-001	       0.1448553	       0.1980226
2.2998046875000e-001	       0.1437557	       0.1890731
2.3046875000000e-001	       0.1430802	       0.1978265
2.3095703125000e-001	       0.1430388	       0.1944038
2.3144531250000e-001	       0.1434325	       0.1883971
2.3193359375000e-001	       0.1423385	       0.2000894
2.3242187500000e-001	       0.1411327	       0.2047804
2.3291015625000e-001	       0.1435159	       0.2138931
2.3339843750000e-001	       0.1452922	       0.2018948
2.3388671875000e-001	       0.1485183	        0.207103
2.3437500000000e-001	       0.1540141	       0.1931763
2.3486328125000e-001	       0.1562142	       0.1998222
2.3535156250000e-001	       0.1608903	       0.2017643
2.3583984375000e-001	       0.1656255	       0.2089929
2.3632812500000e-001	        0.168567	       0.2058121
2.3681640625000e-001	       0.1714196	       0.1927907
2.3730468750000e-001	       0.1716983	        0.211394
2.3779296875000e-001	       0.1721763	       0.1992913
2.3828125000000e-001	         0.17268	       0.2126913
2.3876953125000e-001	       0.1714162	       0.1824536
2.3925781250000e-001	       0.1698043	       0.1735627
2.3974609375000e-001	       0.1676273	       0.1905232
2.4023437500000e-001	       0.1650095	       0.1963275
2.4072265625000e-001	       0.1617376	       0.1932872
2.4121093750000e-001	       0.1575954	        0.198682
2.4169921875000e-001	       0.1527945	       0.1769159
2.4218750000000e-001	       0.1500131	       0.1737879
2.4267578125000e-001	       0.1452492	       0.1926892
2.4316406250000e-001	       0.1373417	       0.1964557
2.4365234375000e-001	       0.1308352	         0.20426
2.4414062500000e-001	       0.1210119	       0.1767222
2.4462890625000e-001	       0.1143045	       0.1830821
2.4511718750000e-001	       0.1097211	         0.17402
2.4560546875000e-001	       0.1026385	       0.1677679
2.4609375000000e-001	      0.09586855	        0.173159
2.4658203125000e-001	      0.08797482	       0.1804387
2.4707031250000e-001	      0.08136748	       0.1851942
2.4755859375000e-001	      0.07352408	       0.1819449
2.4804687500000e-001	      0.06645203	       0.1899901
2.4853515625000e-001	      0.05996516	       0.1661819
2.4902343750000e-001	      0.05202751	       0.1659665
2.4951171875000e-001	      0.04583036	       0.1596358
2.5000000000000e-001	      0.03781487	       0.1615787
2.5048828125000e-001	       0.0308155	       0.1688634
2.5097656250000e-001	      0.02393026	       0.1539649
2.5146484375000e-001	      0.01713985	       0.1488236
2.5195312500000e-001	      0.01063104	       0.1510526
2.5244140625000e-001	     0.001980789	        0.147548
2.5292968750000e-001	    -0.005079553	       0.1501186
2.5341796875000e-001	     -0.01093722	        0.160396
2.5390625000000e-001	     -0.01650702	       0.1507012
2.5439453125000e-001	     -0.02154939	       0.1390873
2.5488281250000e-001	      -0.0300705	       0.1547491
2.5537109375000e-001	     -0.03757539	       0.1482291
2.5585937500000e-001	     -0.04398064	       0.1645365
2.5634765625000e-001	     -0.05009082	       0.1307492
2.5683593750000e-001	     -0.05612391	       0.1440171
2.5732421875000e-001	     -0.06223156	       0.1740168
2.5781250000000e-001	     -0.06834032	       0.1436425
2.5830078125000e-001	     -0.07432279	       0.1573081
2.5878906250000e-001	     -0.08060667	       0.1515667
2.5927734375000e-001	     -0.08605117	       0.1277697
2.5976562500000e-001	     -0.09182441	       0.1433496
2.6025390625000e-001	      -0.0967418	       0.1392133
2.6074218750000e-001	      -0.1019259	       0.1434049
2.6123046875000e-001	      -0.1078335	       0.1461672
2.6171875000000e-001	      -0.1129681	       0.1096269
2.6220703125000e-001	      -0.1168836	       0.1277166
2.6269531250000e-001	       -0.119066	       0.1323654
2.6318359375000e-001	      -0.1245601	       0.1044041
2.6367187500000e-001	      -0.1294098	       0.1295844
2.6416015625000e-001	      -0.1355514	       0.1112795
2.6464843750000e-001	      -0.1388345	       0.1173889
2.6513671875000e-001	      -0.1394699	       0.1074886
2.6562500000000e-001	      -0.1427998	       0.1221931
