Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 0-Z:0-Z
4.1503906250000e-002	      0.05048757	        0.264498
4.1992187500000e-002	      0.05448303	       0.2387438
4.2480468750000e-002	      0.05865781	       0.2175996
4.2968750000000e-002	      0.06142321	       0.2333503
4.3457031250000e-002	      0.06177466	       0.2337005
4.3945312500000e-002	       0.0628431	        0.223692
4.4433593750000e-002	      0.06486385	       0.2259437
4.4921875000000e-002	      0.06539497	       0.2278599
4.5410156250000e-002	      0.06580913	       0.2133876
4.5898437500000e-002	      0.06707827	       0.2111608
4.6386718750000e-002	       0.0675572	       0.2194611
4.6875000000000e-002	      0.06814156	       0.2007529
4.7363281250000e-002	      0.06845057	       0.2149231
4.7851562500000e-002	      0.06848066	       0.2210458
4.8339843750000e-002	       0.0702362	       0.2159892
4.8828125000000e-002	      0.07104317	       0.2041182
4.9316406250000e-002	      0.07130508	         0.17406
4.9804687500000e-002	      0.07007102	       0.1970939
5.0292968750000e-002	      0.06995128	       0.1794472
5.0781250000000e-002	      0.07211528	       0.1713904
5.1269531250000e-002	         0.07263	       0.1699696
5.1757812500000e-002	      0.07402306	       0.1618097
5.2246093750000e-002	      0.07562838	       0.1504311
5.2734375000000e-002	      0.07650459	       0.1650241
5.3222656250000e-002	      0.07784135	       0.1561815
5.3710937500000e-002	      0.07837133	        0.152733
5.4199218750000e-002	      0.07925687	       0.1449861
5.4687500000000e-002	       0.0801823	       0.1196789
5.5175781250000e-002	      0.08014995	          0.1434
5.5664062500000e-002	      0.07976373	       0.1486407
5.6152343750000e-002	      0.08012417	       0.1345008
5.6640625000000e-002	      0.08097343	       0.1401646
5.7128906250000e-002	      0.08167173	       0.1200501
5.7617187500000e-002	      0.08243973	       0.1055704
5.8105468750000e-002	      0.08299944	       0.1109387
5.8593750000000e-002	      0.08192556	       0.1187134
5.9082031250000e-002	      0.08197909	       0.1061111
5.9570312500000e-002	      0.08200055	       0.1022848
6.0058593750000e-002	      0.08199506	      0.09227703
6.0546875000000e-002	      0.08235778	      0.08820703
6.1035156250000e-002	      0.08152223	      0.07696684
6.1523437500000e-002	      0.08124747	      0.07104051
6.2011718750000e-002	      0.08238634	       0.0843716
6.2500000000000e-002	      0.08193825	      0.06825048
6.2988281250000e-002	      0.08131348	      0.08473518
6.3476562500000e-002	       0.0800695	      0.06951785
6.3964843750000e-002	      0.07960803	      0.05854784
6.4453125000000e-002	      0.07914998	       0.0589695
6.4941406250000e-002	      0.07877805	      0.05098687
6.5429687500000e-002	      0.07760649	      0.04875841
6.5917968750000e-002	      0.07559648	      0.03188492
6.6406250000000e-002	      0.07532336	      0.03279263
6.6894531250000e-002	      0.07377703	      0.03602895
6.7382812500000e-002	      0.07198145	      0.04476891
6.7871093750000e-002	      0.07118334	      0.03136156
6.8359375000000e-002	      0.07020024	      0.04869838
6.8847656250000e-002	      0.06867135	      0.03118389
6.9335937500000e-002	      0.06603095	      0.03723443
6.9824218750000e-002	      0.06161281	       0.0590903
7.0312500000000e-002	      0.05788284	      0.06407821
7.0800781250000e-002	      0.05464151	      0.06229289
7.1289062500000e-002	      0.04937607	      0.04694994
7.1777343750000e-002	      0.04151391	      0.05116695
7.2265625000000e-002	      0.03052088	      0.05647424
7.2753906250000e-002	      0.01944297	      0.06370769
7.3242187500000e-002	     0.008931299	      0.06814852
7.3730468750000e-002	   -0.0006011171	      0.07929643
7.4218750000000e-002	    -0.008535693	      0.06547932
7.4707031250000e-002	     -0.01591747	      0.07012448
7.5195312500000e-002	     -0.02294568	      0.08278896
7.5683593750000e-002	     -0.02837093	      0.07179162
7.6171875000000e-002	     -0.03239035	      0.07718449
7.6660156250000e-002	     -0.03557266	      0.08702143
7.7148437500000e-002	     -0.03855139	      0.08172881
7.7636718750000e-002	     -0.04005733	      0.07618745
7.8125000000000e-002	     -0.04373529	      0.06587434
7.8613281250000e-002	     -0.04865276	      0.09392556
7.9101562500000e-002	      -0.0501368	      0.08399993
7.9589843750000e-002	     -0.04958905	      0.08541542
8.0078125000000e-002	     -0.04770122	        0.113258
8.0566406250000e-002	     -0.04824843	        0.076361
8.1054687500000e-002	     -0.05151573	       0.1153813
8.1542968750000e-002	     -0.05247043	       0.1155061
8.2031250000000e-002	      -0.0527736	       0.1038351
8.2519531250000e-002	       -0.054814	       0.1127847
8.3007812500000e-002	     -0.05620481	       0.1059695
8.3496093750000e-002	     -0.05751747	        0.121014
8.3984375000000e-002	        -0.05841	        0.102869
8.4472656250000e-002	     -0.06021822	       0.1236115
8.4960937500000e-002	     -0.06126892	       0.1120173
8.5449218750000e-002	     -0.06215007	       0.1441501
8.5937500000000e-002	     -0.06464467	       0.1541182
8.6425781250000e-002	       -0.066055	       0.1467693
8.6914062500000e-002	     -0.06671957	       0.1299763
8.7402343750000e-002	     -0.06841584	       0.1235517
8.7890625000000e-002	      -0.0699755	       0.1649473
8.8378906250000e-002	     -0.07112032	       0.1756882
8.8867187500000e-002	      -0.0722924	       0.1733645
8.9355468750000e-002	     -0.07422525	       0.1586169
8.9843750000000e-002	      -0.0772151	       0.1794611
9.0332031250000e-002	     -0.07862375	       0.1620454
9.0820312500000e-002	     -0.07886175	         0.18151
9.1308593750000e-002	     -0.07876667	       0.1856446
9.1796875000000e-002	     -0.07954611	       0.1872206
9.2285156250000e-002	     -0.08064954	        0.203611
9.2773437500000e-002	     -0.08105011	       0.2027256
9.3261718750000e-002	     -0.08220359	       0.2164803
9.3750000000000e-002	     -0.08235549	        0.197278
9.4238281250000e-002	     -0.08314311	       0.2071587
9.4726562500000e-002	     -0.08322369	        0.214164
9.5214843750000e-002	     -0.08387497	        0.217493
9.5703125000000e-002	      -0.0844846	       0.2095397
9.6191406250000e-002	     -0.08434383	       0.2080803
9.6679687500000e-002	     -0.08463135	       0.2127416
9.7167968750000e-002	     -0.08600313	       0.2297511
9.7656250000000e-002	     -0.08594952	       0.2305866
9.8144531250000e-002	     -0.08612944	       0.2179203
9.8632812500000e-002	     -0.08704816	       0.2334626
9.9121093750000e-002	     -0.08687774	       0.2326778
9.9609375000000e-002	     -0.08489413	        0.234028
1.0009765625000e-001	     -0.08234705	       0.2327464
1.0058593750000e-001	     -0.08269043	       0.2311704
1.0107421875000e-001	     -0.08232243	       0.2257738
1.0156250000000e-001	     -0.08170014	       0.2284265
1.0205078125000e-001	     -0.07937473	       0.2673259
1.0253906250000e-001	     -0.07908599	       0.2235141
1.0302734375000e-001	     -0.07874499	       0.2390184
1.0351562500000e-001	     -0.07661451	       0.2360672
1.0400390625000e-001	     -0.07353335	       0.2450258
1.0449218750000e-001	     -0.06977418	       0.2655622
1.0498046875000e-001	     -0.06635145	       0.2488838
1.0546875000000e-001	     -0.05954128	       0.2547334
1.0595703125000e-001	     -0.04966591	       0.2441354
1.0644531250000e-001	     -0.03866737	       0.2529446
1.0693359375000e-001	     -0.02689869	       0.2373364
1.0742187500000e-001	     -0.01519145	       0.2129092
1.0791015625000e-001	    -0.004707532	       0.2172516
1.0839843750000e-001	      0.00332653	        0.242061
1.0888671875000e-001	      0.01063353	       0.2352982
1.0937500000000e-001	      0.01740339	       0.2182923
1.0986328125000e-001	      0.02171007	       0.2238953
1.1035156250000e-001	      0.02618137	       0.2006846
1.1083984375000e-001	      0.03065748	       0.2252459
1.1132812500000e-001	      0.03329764	       0.2161548
1.1181640625000e-001	      0.03583676	       0.1769798
1.1230468750000e-001	      0.03705543	       0.1923811
1.1279296875000e-001	       0.0383957	       0.1960386
1.1328125000000e-001	      0.04181068	       0.1934007
1.1376953125000e-001	      0.04323991	        0.198137
1.1425781250000e-001	       0.0441478	       0.2118362
1.1474609375000e-001	      0.04542192	       0.2006214
1.1523437500000e-001	      0.04769161	       0.2035465
1.1572265625000e-001	      0.05028738	       0.1891336
1.1621093750000e-001	      0.05185943	       0.1960034
1.1669921875000e-001	      0.05419915	       0.1908663
1.1718750000000e-001	      0.05583251	       0.1839739
1.1767578125000e-001	      0.05783838	       0.1680915
1.1816406250000e-001	      0.05977287	       0.1800657
1.1865234375000e-001	       0.0612768	        0.178437
1.1914062500000e-001	      0.06327443	       0.1575925
1.1962890625000e-001	      0.06649138	       0.1604266
1.2011718750000e-001	      0.07029447	       0.1420665
1.2060546875000e-001	      0.07260583	       0.1512964
1.2109375000000e-001	         0.07448	       0.1356958
1.2158203125000e-001	      0.07668133	        0.134503
1.2207031250000e-001	      0.07916448	       0.1327546
1.2255859375000e-001	      0.08146045	       0.1319027
1.2304687500000e-001	        0.083551	       0.1126619
1.2353515625000e-001	      0.08443408	       0.1065682
1.2402343750000e-001	      0.08626281	       0.1144096
1.2451171875000e-001	      0.09019006	       0.1196815
1.2500000000000e-001	       0.0923655	       0.1181357
1.2548828125000e-001	      0.09371448	       0.1104154
1.2597656250000e-001	      0.09594376	       0.1175713
1.2646484375000e-001	      0.09829738	      0.09100257
1.2695312500000e-001	        0.100826	       0.0871233
1.2744140625000e-001	       0.1022961	      0.07602747
1.2792968750000e-001	       0.1038106	       0.0852081
1.2841796875000e-001	       0.1066674	      0.08674959
1.2890625000000e-001	        0.108752	      0.07863298
1.2939453125000e-001	       0.1092902	      0.09588292
1.2988281250000e-001	       0.1086541	      0.05834593
1.3037109375000e-001	       0.1091473	      0.06034877
1.3085937500000e-001	       0.1113677	      0.09642831
1.3134765625000e-001	       0.1118617	       0.0869845
1.3183593750000e-001	       0.1131237	      0.05566987
1.3232421875000e-001	        0.114927	      0.07063041
1.3281250000000e-001	        0.115508	      0.07712007
1.3330078125000e-001	       0.1152213	      0.06197197
1.3378906250000e-001	        0.115123	      0.06902286
1.3427734375000e-001	        0.114637	      0.06413826
1.3476562500000e-001	       0.1135595	      0.06460419
1.3525390625000e-001	       0.1123764	      0.05124956
1.3574218750000e-001	       0.1111656	      0.04126805
1.3623046875000e-001	       0.1100695	      0.06666754
1.3671875000000e-001	       0.1076033	      0.05645183
1.3720703125000e-001	       0.1046266	      0.04655071
1.3769531250000e-001	       0.1016408	      0.06563393
1.3818359375000e-001	      0.09582865	      0.06309109
1.3867187500000e-001	      0.08787679	      0.05925975
1.3916015625000e-001	      0.07852806	      0.08025231
1.3964843750000e-001	      0.06853714	      0.06821706
1.4013671875000e-001	      0.05898923	      0.05901083
1.4062500000000e-001	      0.04773767	      0.05991259
1.4111328125000e-001	      0.03749326	      0.09442035
1.4160156250000e-001	      0.02890932	      0.08420795
1.4208984375000e-001	      0.02141053	      0.06894059
1.4257812500000e-001	      0.01492297	      0.07572646
1.4306640625000e-001	     0.008806444	      0.07935504
1.4355468750000e-001	     0.004083885	      0.09891884
1.4404296875000e-001	   -0.0007773321	      0.09969333
1.4453125000000e-001	    -0.004774361	      0.07426405
1.4501953125000e-001	    -0.008565479	       0.1045166
1.4550781250000e-001	     -0.01114703	        0.120958
1.4599609375000e-001	     -0.01353056	       0.1225639
1.4648437500000e-001	     -0.01556629	       0.1034456
1.4697265625000e-001	      -0.0175515	      0.09207975
1.4746093750000e-001	     -0.01904821	       0.1370101
1.4794921875000e-001	     -0.02157845	       0.1076458
1.4843750000000e-001	     -0.02387557	       0.1175346
1.4892578125000e-001	     -0.02645491	       0.1401076
1.4941406250000e-001	     -0.02861361	       0.1227344
1.4990234375000e-001	     -0.03187473	       0.1336537
1.5039062500000e-001	     -0.03541806	       0.1310313
1.5087890625000e-001	     -0.03700131	       0.1112045
1.5136718750000e-001	     -0.03932044	       0.1371348
1.5185546875000e-001	     -0.04132215	       0.1417767
1.5234375000000e-001	      -0.0447138	       0.1376081
1.5283203125000e-001	     -0.04747214	       0.1252173
1.5332031250000e-001	     -0.05079925	       0.1366503
1.5380859375000e-001	     -0.05438367	       0.1482776
1.5429687500000e-001	      -0.0570405	       0.1495122
1.5478515625000e-001	     -0.06020304	       0.1623583
1.5527343750000e-001	     -0.06237334	       0.1640383
1.5576171875000e-001	     -0.06477206	       0.1585241
1.5625000000000e-001	     -0.06721224	       0.1722081
1.5673828125000e-001	     -0.06961239	       0.1750923
1.5722656250000e-001	     -0.07189255	       0.1687997
1.5771484375000e-001	     -0.07377933	       0.1719229
1.5820312500000e-001	     -0.07561298	       0.1673216
1.5869140625000e-001	      -0.0782302	       0.1729214
1.5917968750000e-001	     -0.07982358	       0.1791357
1.5966796875000e-001	     -0.08240308	        0.186717
1.6015625000000e-001	     -0.08398957	       0.1950332
1.6064453125000e-001	     -0.08558639	       0.1727368
1.6113281250000e-001	     -0.08677804	       0.1787171
1.6162109375000e-001	     -0.08806439	       0.1965062
1.6210937500000e-001	     -0.08926784	       0.1951135
1.6259765625000e-001	     -0.08984856	       0.2091478
1.6308593750000e-001	      -0.0911784	       0.2056147
1.6357421875000e-001	     -0.09222532	       0.2263618
1.6406250000000e-001	     -0.09235286	       0.2160456
1.6455078125000e-001	     -0.09251668	       0.2293575
1.6503906250000e-001	     -0.09347053	       0.2232729
1.6552734375000e-001	     -0.09243771	       0.1882233
1.6601562500000e-001	     -0.09249306	         0.22342
1.6650390625000e-001	     -0.09265002	       0.2161008
1.6699218750000e-001	      -0.0915786	       0.2070314
1.6748046875000e-001	     -0.09068751	       0.2226983
1.6796875000000e-001	     -0.08930924	       0.2033128
1.6845703125000e-001	      -0.0873309	       0.2089319
1.6894531250000e-001	     -0.08531339	       0.2114793
1.6943359375000e-001	     -0.08281688	       0.2064502
1.6992187500000e-001	     -0.08119567	       0.2137518
1.7041015625000e-001	     -0.07793089	       0.2117126
1.7089843750000e-001	     -0.07141187	       0.2100564
1.7138671875000e-001	      -0.0645904	       0.2139653
1.7187500000000e-001	     -0.05531336	       0.2067306
1.7236328125000e-001	     -0.04487751	       0.2088954
1.7285156250000e-001	     -0.03504473	       0.1960146
1.7333984375000e-001	     -0.02447654	       0.1808863
1.7382812500000e-001	     -0.01514834	       0.1963685
1.7431640625000e-001	    -0.007214746	       0.1938149
1.7480468750000e-001	    0.0003951642	       0.1832909
1.7529296875000e-001	     0.005426874	       0.1717575
1.7578125000000e-001	      0.01126958	       0.1846273
1.7626953125000e-001	      0.01564546	       0.1696925
1.7675781250000e-001	      0.01905829	       0.1878093
1.7724609375000e-001	      0.02285947	       0.1963241
1.7773437500000e-001	      0.02607746	       0.1866431
1.7822265625000e-001	      0.02986653	        0.176497
1.7871093750000e-001	      0.03121637	       0.1610401
1.7919921875000e-001	      0.03367464	       0.1629641
1.7968750000000e-001	      0.03688225	       0.1525065
1.8017578125000e-001	      0.03941933	       0.1821678
1.8066406250000e-001	        0.040853	       0.1689892
1.8115234375000e-001	      0.04104217	       0.1403903
1.8164062500000e-001	      0.04347694	       0.1670619
1.8212890625000e-001	      0.04552702	       0.1652666
1.8261718750000e-001	      0.04816717	       0.1693242
1.8310546875000e-001	      0.05096816	       0.1597842
1.8359375000000e-001	      0.05208698	       0.1630138
1.8408203125000e-001	      0.05404398	       0.1680161
1.8457031250000e-001	      0.05631244	       0.1536438
1.8505859375000e-001	      0.05855095	       0.1757093
1.8554687500000e-001	      0.06091543	       0.1269593
1.8603515625000e-001	      0.06348092	       0.1341449
1.8652343750000e-001	      0.06599373	       0.1393705
1.8701171875000e-001	      0.06792761	       0.1175459
1.8750000000000e-001	      0.06974665	       0.1263342
1.8798828125000e-001	      0.07111038	       0.1363635
1.8847656250000e-001	       0.0732458	       0.1484399
1.8896484375000e-001	      0.07687175	       0.1074168
1.8945312500000e-001	      0.07930041	       0.1112774
1.8994140625000e-001	      0.07933768	        0.124423
1.9042968750000e-001	      0.08042296	        0.112026
1.9091796875000e-001	      0.08329585	      0.09588544
1.9140625000000e-001	      0.08499701	       0.1123987
1.9189453125000e-001	      0.08713331	       0.1031729
1.9238281250000e-001	      0.08816484	      0.08497683
1.9287109375000e-001	      0.08899293	       0.0891876
1.9335937500000e-001	      0.09035933	       0.0817403
1.9384765625000e-001	      0.09149064	      0.08693917
1.9433593750000e-001	      0.09220995	        0.107462
1.9482421875000e-001	      0.09276439	       0.1093668
1.9531250000000e-001	      0.09366029	      0.08309565
1.9580078125000e-001	      0.09377625	       0.1051598
1.9628906250000e-001	       0.0938592	        0.091216
1.9677734375000e-001	      0.09324414	       0.1011833
1.9726562500000e-001	      0.09314944	      0.09464931
1.9775390625000e-001	      0.09300477	      0.08872662
1.9824218750000e-001	      0.09274895	      0.08393534
1.9873046875000e-001	      0.09208066	      0.07990541
1.9921875000000e-001	      0.09064994	      0.08761755
1.9970703125000e-001	      0.08901815	      0.07793569
2.0019531250000e-001	      0.08888384	      0.07947253
2.0068359375000e-001	      0.08764205	      0.09413802
2.0117187500000e-001	      0.08490709	      0.07779664
2.0166015625000e-001	      0.08203223	       0.0873164
2.0214843750000e-001	      0.07897647	      0.08209569
2.0263671875000e-001	      0.07478917	      0.08930811
2.0312500000000e-001	      0.06938868	      0.08026283
2.0361328125000e-001	      0.06243071	        0.107661
2.0410156250000e-001	      0.05421054	       0.1035726
2.0458984375000e-001	       0.0454365	       0.1012903
2.0507812500000e-001	      0.03632305	       0.1182219
2.0556640625000e-001	       0.0276107	      0.09954563
2.0605468750000e-001	       0.0196315	      0.09757183
2.0654296875000e-001	      0.01287354	      0.09072911
2.0703125000000e-001	     0.006783065	      0.09632969
2.0751953125000e-001	     0.001340599	       0.1012851
2.0800781250000e-001	    -0.003770685	      0.09775477
2.0849609375000e-001	    -0.007967511	        0.109455
2.0898437500000e-001	     -0.01165174	       0.1292119
2.0947265625000e-001	     -0.01530832	        0.130451
2.0996093750000e-001	     -0.01892572	        0.112761
2.1044921875000e-001	      -0.0222897	       0.0998937
2.1093750000000e-001	     -0.02335816	      0.09824629
2.1142578125000e-001	     -0.02554658	       0.1044479
2.1191406250000e-001	     -0.02768451	       0.1188976
2.1240234375000e-001	      -0.0295674	       0.1264712
2.1289062500000e-001	     -0.03077775	       0.1299982
2.1337890625000e-001	     -0.03215846	       0.1287275
2.1386718750000e-001	      -0.0341444	       0.1420594
2.1435546875000e-001	     -0.03677587	        0.135011
2.1484375000000e-001	     -0.03839344	       0.1287715
2.1533203125000e-001	     -0.03938026	       0.1434187
2.1582031250000e-001	     -0.04143909	       0.1306141
2.1630859375000e-001	      -0.0434966	       0.1507243
2.1679687500000e-001	      -0.0447474	       0.1550623
2.1728515625000e-001	     -0.04700801	       0.1554609
2.1777343750000e-001	     -0.04831714	       0.1435087
2.1826171875000e-001	     -0.04948228	       0.1651555
2.1875000000000e-001	     -0.05160375	       0.1512849
2.1923828125000e-001	     -0.05441441	       0.1713286
2.1972656250000e-001	     -0.05596813	       0.1602816
2.2021484375000e-001	     -0.05602254	        0.146554
2.2070312500000e-001	     -0.05792361	       0.1520211
2.2119140625000e-001	     -0.05967502	       0.1503882
2.2167968750000e-001	     -0.06112117	       0.1765865
2.2216796875000e-001	     -0.06327303	       0.1614967
2.2265625000000e-001	     -0.06426354	       0.1723424
2.2314453125000e-001	     -0.06540879	       0.1677237
2.2363281250000e-001	     -0.06763712	       0.1702753
2.2412109375000e-001	     -0.06887484	       0.1744579
2.2460937500000e-001	     -0.06934647	       0.1752753
2.2509765625000e-001	     -0.07118522	       0.1968123
2.2558593750000e-001	      -0.0725122	       0.1895172
2.2607421875000e-001	     -0.07233319	       0.1919132
2.2656250000000e-001	     -0.07380433	       0.2036931
2.2705078125000e-001	      -0.0742905	       0.1771012
2.2753906250000e-001	     -0.07473331	       0.1903343
2.2802734375000e-001	     -0.07479758	        0.183446
2.2851562500000e-001	     -0.07438379	       0.1901539
2.2900390625000e-001	      -0.0747416	       0.2119059
2.2949218750000e-001	      -0.0747311	       0.1846892
2.2998046875000e-001	     -0.07426132	       0.2013759
2.3046875000000e-001	     -0.07368801	        0.195607
2.3095703125000e-001	     -0.07213924	       0.1905896
2.3144531250000e-001	     -0.07144959	       0.2091802
2.3193359375000e-001	     -0.07041699	       0.1810767
2.3242187500000e-001	     -0.06960156	       0.1903109
2.3291015625000e-001	     -0.06863257	       0.1984294
2.3339843750000e-001	     -0.06783807	       0.2189983
2.3388671875000e-001	     -0.06678006	       0.2022164
2.3437500000000e-001	     -0.06414119	       0.2095258
2.3486328125000e-001	     -0.06125062	       0.2169986
2.3535156250000e-001	     -0.05826074	       0.2003204
2.3583984375000e-001	     -0.05474728	       0.1915874
2.3632812500000e-001	     -0.04962839	       0.1931738
2.3681640625000e-001	     -0.04270715	       0.2027849
2.3730468750000e-001	     -0.03555499	       0.1929536
2.3779296875000e-001	     -0.02702446	       0.1824701
2.3828125000000e-001	     -0.01914067	       0.1857531
2.3876953125000e-001	     -0.01166397	       0.1893775
2.3925781250000e-001	    -0.005114917	       0.1858497
2.3974609375000e-001	     0.002033994	       0.1901674
2.4023437500000e-001	     0.009276432	       0.1865053
2.4072265625000e-001	      0.01428208	       0.1848456
2.4121093750000e-001	      0.01837235	        0.171459
2.4169921875000e-001	      0.02288156	       0.1721358
2.4218750000000e-001	      0.02757285	        0.185705
2.4267578125000e-001	      0.03021539	       0.1727934
2.4316406250000e-001	      0.03327756	       0.1826179
2.4365234375000e-001	      0.03567959	       0.1652202
2.4414062500000e-001	      0.03833098	       0.1528474
2.4462890625000e-001	      0.04133267	       0.1490954
2.4511718750000e-001	      0.04279838	       0.1502085
2.4560546875000e-001	       0.0439573	       0.1622309
2.4609375000000e-001	       0.0456905	       0.1572746
2.4658203125000e-001	      0.04696789	       0.1551577
2.4707031250000e-001	       0.0479546	       0.1605892
2.4755859375000e-001	      0.05009751	       0.1658459
2.4804687500000e-001	      0.05105866	       0.1523593
2.4853515625000e-001	      0.05262103	       0.1532667
2.4902343750000e-001	      0.05357824	       0.1535613
2.4951171875000e-001	      0.05454896	       0.1521513
2.5000000000000e-001	      0.05586508	       0.1412842
2.5048828125000e-001	      0.05709899	         0.15351
2.5097656250000e-001	       0.0591367	        0.149505
2.5146484375000e-001	      0.06028859	       0.1276314
2.5195312500000e-001	      0.06069658	       0.1329932
2.5244140625000e-001	         0.06113	        0.143872
2.5292968750000e-001	       0.0623465	       0.1478897
2.5341796875000e-001	      0.06481579	       0.1275397
2.5390625000000e-001	      0.06781655	       0.1188228
2.5439453125000e-001	      0.06827184	       0.1339839
2.5488281250000e-001	      0.07031124	       0.1206624
2.5537109375000e-001	      0.07182291	       0.1464604
2.5585937500000e-001	      0.07231127	       0.1374739
2.5634765625000e-001	      0.07371204	       0.1267867
2.5683593750000e-001	      0.07513941	       0.1373416
2.5732421875000e-001	      0.07593572	        0.116128
2.5781250000000e-001	      0.07568011	       0.1247022
2.5830078125000e-001	      0.07657136	       0.1152045
2.5878906250000e-001	      0.07700507	       0.1336682
2.5927734375000e-001	       0.0768647	       0.1266856
2.5976562500000e-001	      0.07806898	       0.1150239
2.6025390625000e-001	      0.07999738	       0.1235228
2.6074218750000e-001	      0.08017375	       0.1082097
2.6123046875000e-001	      0.07973914	       0.1173099
2.6171875000000e-001	      0.07964514	       0.1111139
2.6220703125000e-001	      0.07916539	       0.1167924
2.6269531250000e-001	      0.07904466	       0.1121213
2.6318359375000e-001	      0.07838379	       0.1188196
2.6367187500000e-001	      0.07704692	       0.1054528
2.6416015625000e-001	      0.07600584	      0.09454008
2.6464843750000e-001	      0.07411821	       0.1238274
2.6513671875000e-001	      0.07247857	       0.1106407
2.6562500000000e-001	      0.07102291	      0.09795937
